,Unnamed: 0,User Name,Review Title,Review Text,Star,Review posted time,Total Description,ReviewDescription_score,ReviewDescription_Sentiment,keywords
481,481,Adrian Carmenate,easy,easy download great price,5.0 out of 5 stars,"Reviewed in the United States on February 20, 2021",easy download great priceeasy,0.8670898675918579,POSITIVE,"['download', 'priceeasy', 'great', 'easy']"
482,482,B. Wereley,antivirus,easy install work rightawaay,5.0 out of 5 stars,"Reviewed in the United States on November 18, 2021",easy install work rightawaayantivirus,0.98377925157547,NEGATIVE,"['work', 'install', 'easy', 'rightawaayantivirus']"
483,483,DebraBell,best price compare auto renewal option computer,issue software look robust looking good price found,5.0 out of 5 stars,"Reviewed in the United States on January 18, 2021",issue software look robust looking good price foundbest price compare auto renewal option computer,0.6274927258491516,NEGATIVE,"['robust', 'software', 'price', 'foundbest', 'auto', 'good', 'computer', 'renewal', 'issue', 'option']"
484,484,tmytrvl,buy,dont buy niece lenovo crashed computer gave benefit doubt price oh huge mistake computer new installed everything went crazy could barely close window 10 uninstalled way computer geek know talking,1.0 out of 5 stars,"Reviewed in the United States on April 21, 2019",dont buy niece lenovo crashed computer gave benefit doubt price oh huge mistake computer new installed everything went crazy could barely close window 10 uninstalled way computer geek know talkingbuy,0.998810887336731,NEGATIVE,"['price', 'window', 'doubt', 'benefit', 'lenovo', 'talkingbuy', 'computer', 'new', 'crazy', 'uninstalled']"
485,485,Thom P,nenewal,easy application,5.0 out of 5 stars,"Reviewed in the United States on December 15, 2019",easy applicationnenewal,0.5325537919998169,POSITIVE,"['easy', 'applicationnenewal']"
486,486,tc46366,get want,good price needed use tech support cant evaluate,5.0 out of 5 stars,"Reviewed in the United States on May 21, 2019",good price needed use tech support cant evaluateget want,0.8627156615257263,POSITIVE,"['tech', 'price', 'use', 'good', 'support']"
487,487,Steven G. manning,waste,go circle trying install never actually installs work waste money,1.0 out of 5 stars,"Reviewed in the United States on March 11, 2022",go circle trying install never actually installs work waste moneywaste,0.9996024966239928,NEGATIVE,"['work', 'circle', 'install', 'moneywaste', 'waste']"
488,488,Mom P,security,laptop protection security,5.0 out of 5 stars,"Reviewed in the United States on August 21, 2021",laptop protection securitysecurity,0.5818649530410767,NEGATIVE,"['securitysecurity', 'protection', 'laptop']"
489,489,Caitlyn,great virus protection product,great virus protection,5.0 out of 5 stars,"Reviewed in the United States on December 30, 2019",great virus protectiongreat virus protection product,0.9160698056221008,POSITIVE,"['protection', 'virus', 'protectiongreat', 'product', 'great']"
490,490,Thanks ,mcafee total protection 2021,great product affordable,5.0 out of 5 stars,"Reviewed in the United States on March 26, 2021",great product affordablemcafee total protection 2021,0.9956640601158142,POSITIVE,"['affordablemcafee', 'protection', 'product', 'total', 'great']"
491,491,krishna mohan,mcafee else need said,easy purchase easy download im good year,5.0 out of 5 stars,"Reviewed in the United States on July 19, 2019",easy purchase easy download im good yearmcafee else need said,0.9840570092201232,POSITIVE,"['good', 'yearmcafee', 'purchase', 'easy', 'download']"
492,492,Jose Trujillo,long time user,using mcafee year,5.0 out of 5 stars,"Reviewed in the United States on December 11, 2020",using mcafee yearlong time user,0.828256368637085,NEGATIVE,"['mcafee', 'user', 'time', 'yearlong']"
493,493,Karen Payne,advertsed,advertised,5.0 out of 5 stars,"Reviewed in the United States on January 1, 2022",advertisedadvertsed,0.9932326078414916,NEGATIVE,[]
494,494,Mary L. Carroll,buy every time need,tech help needed pretty much,5.0 out of 5 stars,"Reviewed in the United States on July 27, 2019",tech help needed pretty muchbuy every time need,0.9798097610473632,NEGATIVE,"['tech', 'muchbuy', 'help', 'pretty', 'time']"
495,495,ali,confused,bought chromebook asked wanted add virus protection received chromebook last night tried load said cant add device said used 1 3 device would say add inst allowed device,2.0 out of 5 stars,"Reviewed in the United States on March 5, 2020",bought chromebook asked wanted add virus protection received chromebook last night tried load said cant add device said used 1 3 device would say add inst allowed deviceconfused,0.998056709766388,NEGATIVE,"['device', 'protection', 'virus', 'load', 'chromebook', 'night']"
496,496,Kirsten Bringhurst ,perfect,love connivence purchase easy install protecting computer laptop month everything fine repurchasing seller year,5.0 out of 5 stars,"Reviewed in the United States on January 19, 2020",love connivence purchase easy install protecting computer laptop month everything fine repurchasing seller yearperfect,0.8508135676383972,POSITIVE,"['month', 'laptop', 'seller', 'computer', 'install', 'fine', 'easy', 'purchase', 'connivence', 'yearperfect']"
497,497,Linda Shepherd,always need protection,always need protection,5.0 out of 5 stars,"Reviewed in the United States on December 5, 2019",always need protectionalways need protection,0.9346558451652528,NEGATIVE,"['protectionalways', 'protection']"
498,498,Helicea Joy,great value,much better purchasing product full retail,5.0 out of 5 stars,"Reviewed in the United States on August 19, 2019",much better purchasing product full retailgreat value,0.5484251976013184,NEGATIVE,"['retailgreat', 'value', 'better', 'product']"
499,499,Dwight,good,good,5.0 out of 5 stars,"Reviewed in the United States on July 6, 2021",goodgood,0.9998502731323242,POSITIVE,['goodgood']
500,500,ElvisDawg,good product,keep improving product,5.0 out of 5 stars,"Reviewed in the United States on December 18, 2021",keep improving productgood product,0.9932646751403807,POSITIVE,"['productgood', 'product']"
501,501,Paul,best deal,bought download able install three laptop much ease better deal,5.0 out of 5 stars,"Reviewed in the United States on March 8, 2020",bought download able install three laptop much ease better dealbest deal,0.917630672454834,NEGATIVE,"['deal', 'laptop', 'able', 'dealbest', 'download', 'ease']"
502,502,Eddie,computer blow every time upgrade mcafee,every year go computer freeze trying renew mcafee support phone number good software cant even talk anybody securing cant talk anyone terrible go back norton,1.0 out of 5 stars,"Reviewed in the United States on March 3, 2020",every year go computer freeze trying renew mcafee support phone number good software cant even talk anybody securing cant talk anyone terrible go back nortoncomputer blow every time upgrade mcafee,0.9992560744285583,NEGATIVE,"['software', 'year', 'terrible', 'good', 'computer', 'freeze', 'phone', 'mcafee', 'number', 'blow']"
503,503,katkarpersian,far good,mcafee protection never let great bargain,5.0 out of 5 stars,"Reviewed in the United States on January 8, 2019",mcafee protection never let great bargainfar good,0.9843885898590088,POSITIVE,"['mcafee', 'good', 'protection', 'great']"
504,504,jw,issue installing,good product highly recommend,5.0 out of 5 stars,"Reviewed in the United States on August 7, 2019",good product highly recommendissue installing,0.9994650483131408,POSITIVE,"['recommendissue', 'good', 'product']"
505,505,Amazon Customer,cheap deasy,easy install much better price mcafee,5.0 out of 5 stars,"Reviewed in the United States on July 18, 2019",easy install much better price mcafeecheap deasy,0.994423806667328,NEGATIVE,"['price', 'mcafeecheap', 'install', 'better', 'easy', 'deasy']"
506,506,Heath Janssen,reliable antivirus,great deal,5.0 out of 5 stars,"Reviewed in the United States on November 19, 2019",great dealreliable antivirus,0.9897712469100952,NEGATIVE,"['antivirus', 'great', 'dealreliable']"
507,507,g6crew,loved,always used protection computer never problem,5.0 out of 5 stars,"Reviewed in the United States on May 8, 2019",always used protection computer never problemloved,0.9965445399284364,POSITIVE,"['protection', 'computer']"
508,508,KakLy,good older laptop,messed laptop much froze uninstaller,1.0 out of 5 stars,"Reviewed in the United States on December 30, 2020",messed laptop much froze uninstallergood older laptop,0.9995520710945128,NEGATIVE,"['uninstallergood', 'older', 'laptop', 'froze']"
509,509,tsvette,doesnt work,hello purchased item last night cant get activate telling code doesnt enough number,1.0 out of 5 stars,"Reviewed in the United States on April 11, 2021",hello purchased item last night cant get activate telling code doesnt enough numberdoesnt work,0.9991425275802612,NEGATIVE,"['work', 'code', 'item', 'numberdoesnt', 'night', 'activate']"
510,510,Thato Abegail Tsautse,great product,always trusted mcafee,5.0 out of 5 stars,"Reviewed in the United States on October 27, 2021",always trusted mcafeegreat product,0.9899654388427734,POSITIVE,"['mcafeegreat', 'product']"
511,511,Jennifer Jolls,work advertised,son us laptop issue installing using second time weve used product working great,4.0 out of 5 stars,"Reviewed in the United States on May 29, 2019",son us laptop issue installing using second time weve used product working greatwork advertised,0.9964259266853333,NEGATIVE,"['second', 'greatwork', 'laptop', 'son', 'issue', 'product', 'time']"
512,512,andrea alvarez,easy install,great,5.0 out of 5 stars,"Reviewed in the United States on October 10, 2021",greateasy install,0.6201989650726318,NEGATIVE,"['greateasy', 'install']"
513,513,Bravo4alex,horrible,day 3 locked phone 15 hoursback norton went never stray againnightmare,1.0 out of 5 stars,"Reviewed in the United States on December 28, 2019",day 3 locked phone 15 hoursback norton went never stray againnightmarehorrible,0.8097582459449768,NEGATIVE,"['againnightmarehorrible', 'phone', 'norton', 'day', 'stray', 'hoursback']"
514,514,D Suarez,disappointed,mcafee last year ordered renew subscription program different run scan computer waste money real time monitoring turn,1.0 out of 5 stars,"Reviewed in the United States on August 8, 2018",mcafee last year ordered renew subscription program different run scan computer waste money real time monitoring turndisappointed,0.9968090653419496,NEGATIVE,"['monitoring', 'scan', 'real', 'year', 'program', 'subscription', 'computer', 'different', 'mcafee', 'money']"
515,515,oileruis,worth money,buy,5.0 out of 5 stars,"Reviewed in the United States on October 10, 2019",buyworth money,0.9626982808113098,NEGATIVE,"['buyworth', 'money']"
516,516,Sl,good product,fue f cil de instalar cubri mi tres aparato electr nicos,5.0 out of 5 stars,"Reviewed in the United States on March 8, 2022",fue f cil de instalar cubri mi tres aparato electr nicosgood product,0.9798088669776917,NEGATIVE,"['fue', 'product', 'cubri', 'aparato', 'instalar', 'cil', 'nicosgood']"
517,517,Buys Prime,start working right away,way easy install,5.0 out of 5 stars,"Reviewed in the United States on July 26, 2021",way easy installstart working right away,0.874497652053833,NEGATIVE,"['installstart', 'way']"
518,518,Kathy C.,good peace mind,used protect 2 computer household hp started using 2119 far good,5.0 out of 5 stars,"Reviewed in the United States on February 2, 2019",used protect 2 computer household hp started using 2119 far goodgood peace mind,0.9875890612602234,NEGATIVE,"['protect', 'peace', 'household', 'computer', 'mind', 'goodgood']"
519,519,NancyK,wasnt able download,never able download product computer havent tried tech support actually forgot,2.0 out of 5 stars,"Reviewed in the United States on May 21, 2020",never able download product computer havent tried tech support actually forgotwasnt able download,0.9961175918579102,NEGATIVE,"['tech', 'able', 'computer', 'product', 'download', 'support']"
520,520,salvador,dont bother,almost impossible set,1.0 out of 5 stars,"Reviewed in the United States on March 18, 2022",almost impossible setdont bother,0.9966277480125428,NEGATIVE,"['bother', 'setdont', 'impossible']"
521,521,Leon Ramirez,great product,reliable product,5.0 out of 5 stars,"Reviewed in the United States on November 23, 2020",reliable productgreat product,0.9988880753517152,POSITIVE,"['reliable', 'productgreat', 'product']"
522,522,Marsha D,work hard set,software work took two hour tech support find website could help phone mac computer said would log website get help computer,3.0 out of 5 stars,"Reviewed in the United States on May 3, 2020",software work took two hour tech support find website could help phone mac computer said would log website get help computerwork hard set,0.9968851208686828,NEGATIVE,"['tech', 'software', 'work', 'hour', 'mac', 'find', 'phone', 'computer', 'help', 'website']"
523,523,Jennifer,super fast simple,super simple fast great product make sure u mcafee account first downloading save u time whole process took 5 minute would definitely recommend,5.0 out of 5 stars,"Reviewed in the United States on March 16, 2019",super simple fast great product make sure u mcafee account first downloading save u time whole process took 5 minute would definitely recommendsuper fast simple,0.9962713718414308,POSITIVE,"['account', 'save', 'simple', 'minute', 'mcafee', 'fast', 'product', 'sure', 'great']"
524,524,Amazon Customer,mcafee total protection,good protection computer thank,5.0 out of 5 stars,"Reviewed in the United States on January 2, 2020",good protection computer thankmcafee total protection,0.9976206421852112,POSITIVE,"['good', 'protection', 'computer', 'thankmcafee', 'total']"
525,525,Zuleika,help tech needed get properly downloaded,good support program,5.0 out of 5 stars,"Reviewed in the United States on November 22, 2020",good support programhelp tech needed get properly downloaded,0.9826465845108032,NEGATIVE,"['tech', 'good', 'programhelp', 'support']"
526,526,Robert J,perfect,took several try download long install time,4.0 out of 5 stars,"Reviewed in the United States on July 23, 2019",took several try download long install timeperfect,0.9966339468955994,NEGATIVE,"['install', 'try', 'long', 'download', 'timeperfect']"
527,527,MamabearGE,great product price,great product price even work android phone,5.0 out of 5 stars,"Reviewed in the United States on February 23, 2020",great product price even work android phonegreat product price,0.989183783531189,POSITIVE,"['price', 'phonegreat', 'android', 'product', 'great']"
528,528,Amazon Customer,work window 10 mode,getting everything set say work window mode late return download scam waisted 20 something cant even use,1.0 out of 5 stars,"Reviewed in the United States on December 2, 2021",getting everything set say work window mode late return download scam waisted 20 something cant even usework window 10 mode,0.9992565512657166,NEGATIVE,"['return', 'work', 'window', 'late', 'download', 'scam', 'mode']"
529,529,"Sincerely, Yours",dont purchase,enter cc download charge 90 next year scam plus identify issue,1.0 out of 5 stars,"Reviewed in the United States on August 8, 2021",enter cc download charge 90 next year scam plus identify issuedont purchase,0.991517186164856,NEGATIVE,"['year', 'charge', 'issuedont', 'purchase', 'download', 'scam']"
530,530,david rivera,work great,using year problem,5.0 out of 5 stars,"Reviewed in the United States on April 22, 2019",using year problemwork great,0.9983114004135132,POSITIVE,"['problemwork', 'great', 'year']"
531,531,matthew coady,needed,apc laptop using windows10 need extra protection windows10 provides enough,1.0 out of 5 stars,"Reviewed in the United States on August 29, 2021",apc laptop using windows10 need extra protection windows10 provides enoughneeded,0.9953774213790894,NEGATIVE,"['need', 'laptop', 'extra', 'protection', 'windows10']"
532,532,Kimberly B.,worth money,product didnt get virus computer anything improve feel product waste money dissappinted,1.0 out of 5 stars,"Reviewed in the United States on December 29, 2019",product didnt get virus computer anything improve feel product waste money dissappintedworth money,0.9994736313819884,NEGATIVE,"['computer', 'virus', 'dissappintedworth', 'waste', 'product', 'money']"
533,533,James Larsen,worked expected,want,5.0 out of 5 stars,"Reviewed in the United States on December 7, 2019",wantworked expected,0.9948694705963136,NEGATIVE,[]
534,534,Amazon Customer,teck support,gave 5 star never past 3 year use,5.0 out of 5 stars,"Reviewed in the United States on July 20, 2019",gave 5 star never past 3 year useteck support,0.9810296297073364,POSITIVE,"['support', 'year', 'useteck', 'star']"
535,535,J. L. Cole,install,tried hour install say ran problem followed direction fix avail,1.0 out of 5 stars,"Reviewed in the United States on December 26, 2019",tried hour install say ran problem followed direction fix availinstall,0.9981278777122498,NEGATIVE,"['availinstall', 'fix', 'hour', 'install', 'problem', 'direction']"
536,536,Sherry Bruce,best,bet anti virus trusting year,5.0 out of 5 stars,"Reviewed in the United States on October 4, 2019",bet anti virus trusting yearbest,0.9748122096061708,NEGATIVE,"['anti', 'virus', 'yearbest']"
537,537,Douglas Christy,great protection,used mcafee number year never problem easy install download,5.0 out of 5 stars,"Reviewed in the United States on December 11, 2018",used mcafee number year never problem easy install downloadgreat protection,0.9214052557945251,POSITIVE,"['year', 'protection', 'install', 'mcafee', 'number', 'easy', 'downloadgreat']"
538,538,Anon,great buy,great product price,5.0 out of 5 stars,"Reviewed in the United States on August 11, 2019",great product pricegreat buy,0.9987051486968994,POSITIVE,"['buy', 'great', 'pricegreat', 'product']"
539,539,Dan S,could download,put authentification code product would load called tech support tried charge 300 dollar extra service cant see paying 300 dollar get 23 dollar software work understand amazon sold exchange return purchase software mcafee amazon anymore,1.0 out of 5 stars,"Reviewed in the United States on January 31, 2020",put authentification code product would load called tech support tried charge 300 dollar extra service cant see paying 300 dollar get 23 dollar software work understand amazon sold exchange return purchase software mcafee amazon anymorecould download,0.9981151819229126,NEGATIVE,"['tech', 'software', 'work', 'return', 'authentification', 'extra', 'charge', 'exchange', 'dollar', 'service']"
540,540,MaryAnn Wilson,safety important,ive always mcafee actually 50 percent cheaper mcafees website great quality easy install download 15 minute great value,5.0 out of 5 stars,"Reviewed in the United States on January 29, 2020",ive always mcafee actually 50 percent cheaper mcafees website great quality easy install download 15 minute great valuesafety important,0.9841501116752625,POSITIVE,"['percent', 'mcafees', 'valuesafety', 'install', 'important', 'easy', 'download', 'great', 'cheaper', 'minute']"
541,541,Semone,first time user,didnt work think item first time user mcafee know returning customer wont let use ever useed mcafee think pay full price mcafee ask renewal refundable buy,1.0 out of 5 stars,"Reviewed in the United States on December 2, 2020",didnt work think item first time user mcafee know returning customer wont let use ever useed mcafee think pay full price mcafee ask renewal refundable buyfirst time user,0.996159553527832,NEGATIVE,"['price', 'user', 'refundable', 'mcafee', 'renewal', 'ask', 'buyfirst', 'item', 'customer', 'time']"
542,542,Karen,3 star,computer ran slow returned,3.0 out of 5 stars,"Reviewed in the United States on January 20, 2020",computer ran slow returned3 star,0.9995425939559937,NEGATIVE,"['returned3', 'slow', 'computer', 'star']"
543,543,Roger Jusseaume,safe,needed,5.0 out of 5 stars,"Reviewed in the United States on September 17, 2019",neededsafe,0.8540505766868591,POSITIVE,['neededsafe']
544,544,Eric T. Houtz,buen precio para 3 dispositivos,probare la version un si e factible comprare nuevamente el pr ximo,5.0 out of 5 stars,"Reviewed in the United States on August 18, 2021",probare la version un si e factible comprare nuevamente el pr ximobuen precio para 3 dispositivos,0.9471769332885742,NEGATIVE,"['precio', 'ximobuen', 'factible', 'nuevamente', 'dispositivos', 'version']"
545,545,DARYLE STEINER,great item,used mcafee year never issue,5.0 out of 5 stars,"Reviewed in the United States on March 13, 2019",used mcafee year never issuegreat item,0.987496018409729,NEGATIVE,"['mcafee', 'item', 'year', 'issuegreat']"
546,546,DJM,antivirus suite,great value money used past problem,4.0 out of 5 stars,"Reviewed in the United States on March 11, 2020",great value money used past problemantivirus suite,0.9904298186302184,NEGATIVE,"['problemantivirus', 'value', 'suite', 'great', 'money']"
547,547,Karl Wilkman,good av given clemson university student aid computer paid via tuition,like software began using went college clemson university well made piece software especially come antivirus software,4.0 out of 5 stars,"Reviewed in the United States on June 26, 2021",like software began using went college clemson university well made piece software especially come antivirus softwaregood av given clemson university student aid computer paid via tuition,0.5344352126121521,NEGATIVE,"['antivirus', 'software', 'aid', 'computer', 'university', 'student', 'piece', 'tuition', 'college']"
548,548,Amazon Customer,good value,quick easy install,5.0 out of 5 stars,"Reviewed in the United States on January 10, 2020",quick easy installgood value,0.8523369431495667,POSITIVE,"['quick', 'value', 'easy', 'installgood']"
549,549,ILuvJesus,easy,easy install,5.0 out of 5 stars,"Reviewed in the United States on January 1, 2020",easy installeasy,0.9776185154914856,NEGATIVE,"['installeasy', 'easy']"
550,550,Saori Ikeda,mcafees auto install complete task gor window 10 operating system,local computer store install mcafee software suspect verizon wireless internet service contributed problem mcafee software running,5.0 out of 5 stars,"Reviewed in the United States on December 12, 2018",local computer store install mcafee software suspect verizon wireless internet service contributed problem mcafee software runningmcafees auto install complete task gor window 10 operating system,0.9984093308448792,NEGATIVE,"['software', 'auto', 'window', 'wireless', 'computer', 'install', 'service', 'internet', 'mcafee', 'problem']"
551,551,Wac Veteran,dont waste money amazon got better job screen product,work every time try use keep saying error code amazon guy need screen product better money grow tree product total waste money,1.0 out of 5 stars,"Reviewed in the United States on March 5, 2020",work every time try use keep saying error code amazon guy need screen product better money grow tree product total waste moneydont waste money amazon got better job screen product,0.999321222305298,NEGATIVE,"['error', 'use', 'moneydont', 'guy', 'product', 'better', 'job', 'code', 'amazon', 'screen']"
552,552,Amazon Customer,sure im happy,item bought three device one year got error code installed text support didnt know error code said length protection 3 month,4.0 out of 5 stars,"Reviewed in the United States on January 8, 2020",item bought three device one year got error code installed text support didnt know error code said length protection 3 monthsure im happy,0.9901159405708312,NEGATIVE,"['error', 'year', 'device', 'happy', 'protection', 'length', 'text', 'monthsure', 'code', 'item']"
553,553,Jean Rivera,easy install,purchased price right easy install,5.0 out of 5 stars,"Reviewed in the United States on February 11, 2020",purchased price right easy installeasy install,0.8017572164535522,NEGATIVE,"['installeasy', 'price', 'install', 'easy']"
554,554,Douglas Rupp,muchas gracias,excelente,5.0 out of 5 stars,"Reviewed in the United States on February 20, 2020",excelentemuchas gracias,0.7979176044464111,POSITIVE,"['gracias', 'excelentemuchas']"
555,555,Dane King,great protection,trouble free loading,5.0 out of 5 stars,"Reviewed in the United States on July 19, 2019",trouble free loadinggreat protection,0.971355438232422,NEGATIVE,"['trouble', 'free', 'protection', 'loadinggreat']"
556,556,Scott Brothers,super buy,easy install provide total protection,5.0 out of 5 stars,"Reviewed in the United States on October 20, 2020",easy install provide total protectionsuper buy,0.8343562483787537,NEGATIVE,"['install', 'total', 'protectionsuper', 'easy', 'buy']"
557,557,wla755,easy use,needed tech support easy install even dumb technically challenged blond,5.0 out of 5 stars,"Reviewed in the United States on December 22, 2019",needed tech support easy install even dumb technically challenged blondeasy use,0.997584581375122,NEGATIVE,"['tech', 'blondeasy', 'use', 'install', 'easy', 'dumb', 'support']"
558,558,Shauna Rees,worked great described,worked great,5.0 out of 5 stars,"Reviewed in the United States on September 12, 2019",worked greatworked great described,0.9994877576828004,POSITIVE,['great']
559,559,MN fisherman,safe feeling,peace mind laptop device protected virusescoach rainey,5.0 out of 5 stars,"Reviewed in the United States on May 2, 2021",peace mind laptop device protected virusescoach raineysafe feeling,0.9476985931396484,NEGATIVE,"['laptop', 'peace', 'device', 'virusescoach', 'mind', 'feeling', 'raineysafe']"
560,560,Jessica Rugg,easy install setup,first time user easy install use work good job protection,4.0 out of 5 stars,"Reviewed in the United States on May 23, 2019",first time user easy install use work good job protectioneasy install setup,0.8207089304924011,NEGATIVE,"['work', 'use', 'good', 'setup', 'user', 'install', 'job', 'easy', 'time']"
561,561,Amazon Customer,like 3 device protected,good,5.0 out of 5 stars,"Reviewed in the United States on June 8, 2020",goodlike 3 device protected,0.9974721074104308,POSITIVE,['device']
562,562,Donna Anderson,great job protection device,easy install,5.0 out of 5 stars,"Reviewed in the United States on August 2, 2019",easy installgreat job protection device,0.9840701818466188,NEGATIVE,"['installgreat', 'device', 'protection', 'job', 'easy']"
563,563,Marilu morales,great antivirus protection,using year,5.0 out of 5 stars,"Reviewed in the United States on December 12, 2019",using yeargreat antivirus protection,0.9752721190452576,NEGATIVE,"['antivirus', 'protection', 'yeargreat']"
564,564,Steve,described,described keep installing trial version good 30 day tech support helpful waste money,1.0 out of 5 stars,"Reviewed in the United States on January 16, 2020",described keep installing trial version good 30 day tech support helpful waste moneydescribed,0.9955592155456544,NEGATIVE,"['tech', 'trial', 'good', 'helpful', 'version', 'day', 'support', 'moneydescribed', 'waste']"
565,565,Mrs._mompr,great deal,good deal,5.0 out of 5 stars,"Reviewed in the United States on October 28, 2020",good dealgreat deal,0.9994945526123048,POSITIVE,"['dealgreat', 'good', 'deal']"
566,566,Laura Kemp,advertised,advertised,5.0 out of 5 stars,"Reviewed in the United States on March 15, 2021",advertisedadvertised,0.9914143681526184,NEGATIVE,[]
567,567,Joseph F.,mcafee purchase activation number,cant download purchase keep saying need purchase,1.0 out of 5 stars,"Reviewed in the United States on January 12, 2021",cant download purchase keep saying need purchasemcafee purchase activation number,0.9745440483093262,NEGATIVE,"['purchasemcafee', 'number', 'activation', 'purchase']"
568,568,Terri A Rainey,dont,harm downloaded vpm making video inoperable popups stop,1.0 out of 5 stars,"Reviewed in the United States on May 2, 2020",harm downloaded vpm making video inoperable popups stopdont,0.9992064833641052,NEGATIVE,"['video', 'vpm', 'harm', 'inoperable', 'popups']"
569,569,Edith,easy,easy install easy use,5.0 out of 5 stars,"Reviewed in the United States on August 31, 2018",easy install easy useeasy,0.9673224687576294,NEGATIVE,"['useeasy', 'easy']"
570,570,manuamazon,pvaz2,easy load software use,5.0 out of 5 stars,"Reviewed in the United States on December 30, 2019",easy load software usepvaz2,0.9977610111236572,NEGATIVE,"['software', 'load', 'usepvaz2', 'easy']"
571,571,Alonzo E Younger,easy setup great price,laptop two iphones,5.0 out of 5 stars,"Reviewed in the United States on September 9, 2018",laptop two iphoneseasy setup great price,0.5942834615707397,NEGATIVE,"['price', 'laptop', 'setup', 'iphoneseasy', 'great']"
572,572,Keith Singleton,always purchase,great easy install always,5.0 out of 5 stars,"Reviewed in the United States on June 10, 2019",great easy install alwaysalways purchase,0.998327910900116,POSITIVE,"['alwaysalways', 'install', 'easy', 'purchase', 'great']"
573,573,Jeff,suck instruction terrible,downloaded product code ido protection,1.0 out of 5 stars,"Reviewed in the United States on February 15, 2020",downloaded product code ido protectionsuck instruction terrible,0.9993529915809632,NEGATIVE,"['terrible', 'protectionsuck', 'instruction', 'ido', 'code', 'product']"
574,574,Thoams L.,readily available,price ease getting product,4.0 out of 5 stars,"Reviewed in the United States on October 28, 2018",price ease getting productreadily available,0.9688385128974916,POSITIVE,"['price', 'ease', 'available']"
575,575,Marcus ,rock,hello tech supportit easy install covered device love protected several occasion great value moneythank taylor,5.0 out of 5 stars,"Reviewed in the United States on February 21, 2021",hello tech supportit easy install covered device love protected several occasion great value moneythank taylorrock,0.9871748089790344,NEGATIVE,"['tech', 'love', 'taylorrock', 'moneythank', 'device', 'value', 'install', 'supportit', 'easy', 'occasion']"
576,576,Mary,great,work great easy install digital copy showed quickly,5.0 out of 5 stars,"Reviewed in the United States on March 16, 2019",work great easy install digital copy showed quicklygreat,0.9889132380485536,NEGATIVE,"['install', 'easy', 'quicklygreat', 'copy', 'digital', 'great']"
577,577,Critic,work,need order refundedthis download system,1.0 out of 5 stars,"Reviewed in the United States on December 15, 2021",need order refundedthis download systemwork,0.996307611465454,NEGATIVE,"['download', 'systemwork', 'order']"
578,578,Clem,cant download,unable download,1.0 out of 5 stars,"Reviewed in the United States on November 27, 2020",unable downloadcant download,0.9993938207626344,NEGATIVE,"['download', 'downloadcant', 'unable']"
579,579,Prasad Ventrapragada,fast download,made purchase 3rd time,5.0 out of 5 stars,"Reviewed in the United States on August 7, 2020",made purchase 3rd timefast download,0.8290375471115112,POSITIVE,"['timefast', 'download', 'purchase', '3rd']"
580,580,Roger C. Auger Sr.,crash city,loaded macbook air running mojave crash 5 straight lock ups uninstalled loaded norton smooth idea mcafee crashed,1.0 out of 5 stars,"Reviewed in the United States on March 9, 2019",loaded macbook air running mojave crash 5 straight lock ups uninstalled loaded norton smooth idea mcafee crashedcrash city,0.996469497680664,NEGATIVE,"['mojave', 'crashedcrash', 'idea', 'city', 'straight', 'ups', 'air', 'macbook', 'smooth', 'mcafee']"
581,581,T,straight forward install,rather renew existing mcafee subscription purchase new subscription every year save money process automated point relatively painless,4.0 out of 5 stars,"Reviewed in the United States on December 26, 2019",rather renew existing mcafee subscription purchase new subscription every year save money process automated point relatively painlessstraight forward install,0.9987919926643372,NEGATIVE,"['year', 'process', 'point', 'subscription', 'painlessstraight', 'install', 'new', 'mcafee', 'purchase', 'money']"
582,582,Janice Cook,mcafee total protection 2021 3 device antivirus internet security software,proctection amazing work perfect recommended friend,5.0 out of 5 stars,"Reviewed in the United States on December 2, 2020",proctection amazing work perfect recommended friendmcafee total protection 2021 3 device antivirus internet security software,0.9981666803359984,POSITIVE,"['antivirus', 'software', 'work', 'device', 'amazing', 'protection', 'friendmcafee', 'security', 'internet', 'perfect']"
583,583,Amazon Customer,good price,installation instruction could better,4.0 out of 5 stars,"Reviewed in the United States on March 28, 2019",installation instruction could bettergood price,0.996784210205078,NEGATIVE,"['price', 'instruction', 'installation']"
584,584,K Taylor Knight,simple easy use,disappointed feature included phone service great really simple understand,5.0 out of 5 stars,"Reviewed in the United States on July 18, 2019",disappointed feature included phone service great really simple understandsimple easy use,0.9970544576644896,NEGATIVE,"['disappointed', 'use', 'feature', 'phone', 'service', 'simple', 'easy', 'great', 'understandsimple']"
585,585,Michael ,happy,highly recommend great value price,5.0 out of 5 stars,"Reviewed in the United States on February 20, 2019",highly recommend great value pricehappy,0.9995334148406982,POSITIVE,"['recommend', 'great', 'value', 'pricehappy']"
586,586,Doylene Mull,saving buying amazon,50 saved amazon great value money,5.0 out of 5 stars,"Reviewed in the United States on January 5, 2022",50 saved amazon great value moneysaving buying amazon,0.8695307374000549,POSITIVE,"['great', 'value', 'amazon']"
587,587,Douglas,great protection,used mcafree total protection year problem easy download give protection virus whole year cost software well worth,5.0 out of 5 stars,"Reviewed in the United States on September 17, 2018",used mcafree total protection year problem easy download give protection virus whole year cost software well worthgreat protection,0.7442821264266968,POSITIVE,"['software', 'year', 'worthgreat', 'protection', 'cost', 'virus', 'problem', 'mcafree', 'easy', 'download']"
