,Unnamed: 0,User Name,Review Title,Review Text,Star,Review posted time,Total Description,ReviewDescription_score,ReviewDescription_Sentiment,keywords
1189,1189,Brian Price,ring,wish would delayed return window closed item good knock slow clunky hard connect somebody door good need immediate item need go back drawing board,1.0 out of 5 stars,"Reviewed in the United States on February 26, 2022",wish would delayed return window closed item good knock slow clunky hard connect somebody door good need immediate item need go back drawing boardring,0.994569718837738,NEGATIVE,"['return', 'item', 'hard', 'need', 'window', 'boardring', 'clunky', 'connect', 'slow', 'good']"
1190,1190,Jason Ellis,worse product market,could give star would doorbell installation pairing device pain as instruction sucked little detail process took forever mention set pairing done placement horrible bracket securely fit device instruction stated multiple attempt secure device package back sent back please waste money got toucan doorbell instead happy,1.0 out of 5 stars,"Reviewed in the United States on December 25, 2021",could give star would doorbell installation pairing device pain as instruction sucked little detail process took forever mention set pairing done placement horrible bracket securely fit device instruction stated multiple attempt secure device package back sent back please waste money got toucan doorbell instead happyworse product market,0.9993952512741088,NEGATIVE,"['detail', 'attempt', 'product', 'pain', 'package', 'device', 'doorbell', 'star', 'secure', 'bracket']"
1191,1191,John,peace mind,wanted doorbell camera package order delivered picked someone else blink doorbell easy install easy connect phone alexa app easy use quality video picture good price right blink doorbell make security peace mind available everyone,5.0 out of 5 stars,"Reviewed in the United States on February 28, 2022",wanted doorbell camera package order delivered picked someone else blink doorbell easy install easy connect phone alexa app easy use quality video picture good price right blink doorbell make security peace mind available everyonepeace mind,0.5275405645370483,POSITIVE,"['peace', 'package', 'phone', 'doorbell', 'order', 'easy', 'video', 'security', 'mind', 'price']"
1192,1192,LaDonya,incomplete,thought buying everything needed come find would also need spend 50 sync 2 module install didnt go bad problem attaching doorbell mounting bracket looking changing battery requires special tool hope dont misplace picture quality day night motion detector sensitive pick bird squirrel coming feed,3.0 out of 5 stars,"Reviewed in the United States on December 30, 2021",thought buying everything needed come find would also need spend 50 sync 2 module install didnt go bad problem attaching doorbell mounting bracket looking changing battery requires special tool hope dont misplace picture quality day night motion detector sensitive pick bird squirrel coming feedincomplete,0.989488124847412,NEGATIVE,"['sync', 'problem', 'special', 'doorbell', 'day', 'motion', 'module', 'bracket', 'sensitive', 'squirrel']"
1193,1193,Charles,totally blurry image camera unusable tech support couldnt fix,100 unbelievably blurry image tech support ran several fix complete waste time camera defective may try another eventually see work properly moment im dissatisfied blink doorbell product overall,1.0 out of 5 stars,"Reviewed in the United States on March 15, 2022",100 unbelievably blurry image tech support ran several fix complete waste time camera defective may try another eventually see work properly moment im dissatisfied blink doorbell product overalltotally blurry image camera unusable tech support couldnt fix,0.9994211196899414,NEGATIVE,"['time', 'blurry', 'fix', 'defective', 'complete', 'support', 'product', 'moment', 'unusable', 'camera']"
1194,1194,SGOneNiner,work without subscription,purchased blink doorbell impression wired existing doorbell would full use per amazon description description read incorrect first purchased complaint slow sending signal phone hard speak someone already walked away anyway trail subscription nothing work nothing nada doorbell ring temporary video nothing going purchase subscription plan purchase doorbell,2.0 out of 5 stars,"Reviewed in the United States on February 8, 2022",purchased blink doorbell impression wired existing doorbell would full use per amazon description description read incorrect first purchased complaint slow sending signal phone hard speak someone already walked away anyway trail subscription nothing work nothing nada doorbell ring temporary video nothing going purchase subscription plan purchase doorbellwork without subscription,0.999262034893036,NEGATIVE,"['complaint', 'phone', 'doorbell', 'video', 'purchase', 'trail', 'signal', 'use', 'slow', 'blink']"
1195,1195,Christopher Ryan,feel lot safer combine neighbor app,feel lot safer combine neighbor app shocked neighborhood gotten lost dog back owner seen others camera catch appyou enjoy one front back plus 2 mini side house,5.0 out of 5 stars,"Reviewed in the United States on December 23, 2021",feel lot safer combine neighbor app shocked neighborhood gotten lost dog back owner seen others camera catch appyou enjoy one front back plus 2 mini side housefeel lot safer combine neighbor app,0.7747170925140381,POSITIVE,"['safer', 'neighborhood', 'catch', 'appyou', 'housefeel', 'app', 'neighbor', 'camera', 'mini', 'owner']"
1196,1196,Joshua Enoch,could better,motion sensor weak recording start user click button based seen far security mount really weak depend small plastic tab anyone pull unit easily video quality great fix motion sensor unit wired great device,3.0 out of 5 stars,"Reviewed in the United States on January 24, 2022",motion sensor weak recording start user click button based seen far security mount really weak depend small plastic tab anyone pull unit easily video quality great fix motion sensor unit wired great devicecould better,0.9977866411209106,NEGATIVE,"['weak', 'great', 'user', 'unit', 'security', 'tab', 'depend', 'fix', 'sensor', 'small']"
1197,1197,GPS Surveyor,peace mind door step,working home whole year 2020 ordered product amazon told package delivered im sitting porch front door day never heard bell see packagedelivery thats took action price right time get peace mind knowing see front door blink video door bell great style technology top notch,5.0 out of 5 stars,"Reviewed in the United States on November 23, 2021",working home whole year 2020 ordered product amazon told package delivered im sitting porch front door day never heard bell see packagedelivery thats took action price right time get peace mind knowing see front door blink video door bell great style technology top notchpeace mind door step,0.6065824031829834,POSITIVE,"['peace', 'product', 'package', 'day', 'step', 'technology', 'notchpeace', 'time', 'video', 'mind']"
1198,1198,Lee,product work fine,problem doorbell find problem end blink originally gave onestar ratingi give 4 star lag would wish tech support answer question,4.0 out of 5 stars,"Reviewed in the United States on December 8, 2021",problem doorbell find problem end blink originally gave onestar ratingi give 4 star lag would wish tech support answer questionproduct work fine,0.9985828399658204,NEGATIVE,"['answer', 'ratingi', 'problem', 'lag', 'support', 'onestar', 'questionproduct', 'blink', 'work', 'doorbell']"
1199,1199,A. Thomas,app need work camera work,camera work imagevideo quality good motion sensing work well within fairly short range app biggest letdown system least io slow lot feature live view either work sporadically work,3.0 out of 5 stars,"Reviewed in the United States on December 25, 2021",camera work imagevideo quality good motion sensing work well within fairly short range app biggest letdown system least io slow lot feature live view either work sporadically workapp need work camera work,0.968025267124176,NEGATIVE,"['need', 'imagevideo', 'short', 'app', 'view', 'range', 'good', 'system', 'slow', 'camera']"
1200,1200,Lynn McIver,edited work,review edited giving 5 star rating received replacement door bell able fix one wall able connect blink thank product vision look much better compared previous one returned,5.0 out of 5 stars,"Reviewed in the United States on November 12, 2021",review edited giving 5 star rating received replacement door bell able fix one wall able connect blink thank product vision look much better compared previous one returnededited work,0.9900779724121094,NEGATIVE,"['rating', 'replacement', 'previous', 'vision', 'thank', 'product', 'wall', 'blink', 'work', 'able']"
1201,1201,BigBadDad,far good,far happy operation doorbell easy install setup wish separate arm disarm function camera system would like keep armed 24x7x365 complaint,5.0 out of 5 stars,"Reviewed in the United States on November 30, 2021",far happy operation doorbell easy install setup wish separate arm disarm function camera system would like keep armed 24x7x365 complaintfar good,0.9252954125404358,POSITIVE,"['happy', 'easy', 'install', 'operation', 'arm', 'function', 'system', 'good', 'camera', 'setup']"
1202,1202,Midwest Girlie,advertised,long delay bell ringing sync alexa recognize let see video mist time something really wrong,2.0 out of 5 stars,"Reviewed in the United States on December 13, 2021",long delay bell ringing sync alexa recognize let see video mist time something really wrongadvertised,0.9984654188156128,NEGATIVE,"['alexa', 'sync', 'mist', 'time', 'video', 'delay', 'recognize', 'bell']"
1203,1203,Amanda Jordan,automatically show echo,far wireless doorbell go work great one problem show echo show bell rung command alexa take time set routine bring automatically motion doorbell hope engineer product working better software compatible echo equipment,3.0 out of 5 stars,"Reviewed in the United States on December 1, 2021",far wireless doorbell go work great one problem show echo show bell rung command alexa take time set routine bring automatically motion doorbell hope engineer product working better software compatible echo equipmentautomatically show echo,0.9944433569908142,NEGATIVE,"['bell', 'problem', 'time', 'command', 'compatible', 'wireless', 'routine', 'engineer', 'product', 'software']"
1204,1204,S. Walker,good price,doorbell self really good price setting alexia show easiest able wish came door chime live apartment would nice overall love able see package come home,4.0 out of 5 stars,"Reviewed in the United States on March 17, 2022",doorbell self really good price setting alexia show easiest able wish came door chime live apartment would nice overall love able see package come homegood price,0.9946845173835754,POSITIVE,"['apartment', 'easiest', 'overall', 'love', 'price', 'homegood', 'good', 'package', 'live', 'able']"
1205,1205,JTee,easy install mine would lock back plate place,easy installation return though spending 15 minute technical support couldnt get doorbell backplate lock place ive installed blink product friend happen would still strongly recommend buying blink product,4.0 out of 5 stars,"Reviewed in the United States on February 3, 2022",easy installation return though spending 15 minute technical support couldnt get doorbell backplate lock place ive installed blink product friend happen would still strongly recommend buying blink producteasy install mine would lock back plate place,0.9858587384223938,NEGATIVE,"['return', 'easy', 'plate', 'place', 'friend', 'minute', 'backplate', 'support', 'product', 'install']"
1206,1206,SKF5GA,zone coverage work well,lantern move wind eliminating small zone motion sensitivity prevents false alertsonly complaint blink product interval reset clip still learning product may way fine tune,5.0 out of 5 stars,"Reviewed in the United States on December 27, 2021",lantern move wind eliminating small zone motion sensitivity prevents false alertsonly complaint blink product interval reset clip still learning product may way fine tunezone coverage work well,0.9707109928131104,POSITIVE,"['coverage', 'false', 'tunezone', 'product', 'complaint', 'wind', 'prevents', 'motion', 'alertsonly', 'lantern']"
1207,1207,TERESITA V HERNANDEZ,option 4 siding mount,option siding mount render useless returningupdate customer service extremely prompt helpful trying find solution however wedge piece sent still work siding,1.0 out of 5 stars,"Reviewed in the United States on November 3, 2021",option siding mount render useless returningupdate customer service extremely prompt helpful trying find solution however wedge piece sent still work sidingoption 4 siding mount,0.9982901215553284,NEGATIVE,"['solution', 'useless', 'service', 'wedge', 'siding', 'prompt', 'option', 'helpful', 'mount', 'piece']"
1208,1208,leosport,love,unsure thought 50 great considering however great buy use wired mount wifi set great clear camera view motion sensor work great live view glitching slow would honestly recommend looking something affordable,5.0 out of 5 stars,"Reviewed in the United States on March 20, 2022",unsure thought 50 great considering however great buy use wired mount wifi set great clear camera view motion sensor work great live view glitching slow would honestly recommend looking something affordablelove,0.8907853960990906,NEGATIVE,"['mount', 'buy', 'clear', 'wifi', 'view', 'slow', 'camera', 'live', 'great', 'sensor']"
1209,1209,Sue,excited free storage,excited arrive replace ring doorbell blink monitoring year 2 sync module set easy difficult thing 1 knowing size drill bit use anchor 2 getting dang cover similar issue ring time 2 became breezei like need tool open replace battery however last long often let hope loose tool,5.0 out of 5 stars,"Reviewed in the United States on November 5, 2021",excited arrive replace ring doorbell blink monitoring year 2 sync module set easy difficult thing 1 knowing size drill bit use anchor 2 getting dang cover similar issue ring time 2 became breezei like need tool open replace battery however last long often let hope loose toolexcited free storage,0.9931561350822448,NEGATIVE,"['bit', 'sync', 'free', 'anchor', 'doorbell', 'thing', 'module', 'time', 'dang', 'difficult']"
1210,1210,Debby clingen,work feel like,super easy set motion detection work well super laggy see live view two way talk worthless try tell someone something doorbell sound robotic cant make whats said,3.0 out of 5 stars,"Reviewed in the United States on January 7, 2022",super easy set motion detection work well super laggy see live view two way talk worthless try tell someone something doorbell sound robotic cant make whats saidwork feel like,0.999262273311615,NEGATIVE,"['easy', 'detection', 'view', 'saidwork', 'robotic', 'way', 'live', 'work', 'sound', 'worthless']"
1211,1211,Hello,almost like,price hard beat said wish could set alarmed app door hard hear chime though door transformer would purchased hardwired version overall still good unit,3.0 out of 5 stars,"Reviewed in the United States on December 2, 2021",price hard beat said wish could set alarmed app door hard hear chime though door transformer would purchased hardwired version overall still good unitalmost like,0.996392786502838,POSITIVE,"['transformer', 'hardwired', 'overall', 'app', 'beat', 'price', 'version', 'good', 'alarmed', 'chime']"
1212,1212,Ralph M.,who longer question,really like video door bell wish remote bell interior im hard hearing phone immediately handy can not hear exterior door bell ring would also like temperature sensor like camera posse,4.0 out of 5 stars,"Reviewed in the United States on February 6, 2022",really like video door bell wish remote bell interior im hard hearing phone immediately handy can not hear exterior door bell ring would also like temperature sensor like camera possewho longer question,0.9744651317596436,NEGATIVE,"['interior', 'exterior', 'video', 'remote', 'temperature', 'camera', 'phone', 'possewho', 'ring', 'sensor']"
1213,1213,Ralph M.,amazingly easy set,easy set modify app walk set ton option around recording blocking area movement street highly recommend incorporates rest blink camera,5.0 out of 5 stars,"Reviewed in the United States on December 2, 2021",easy set modify app walk set ton option around recording blocking area movement street highly recommend incorporates rest blink cameraamazingly easy set,0.7068513631820679,NEGATIVE,"['easy', 'street', 'set', 'app', 'blocking', 'blink', 'walk', 'option', 'ton', 'area']"
1214,1214,Douglas A. laundrie Jr.,0 night vision,excited see doorbell version camera affordable camera zero night vision zero suppose get pay daylight fine good audio seen work alexa maybe something wrong,3.0 out of 5 stars,"Reviewed in the United States on December 8, 2021",excited see doorbell version camera affordable camera zero night vision zero suppose get pay daylight fine good audio seen work alexa maybe something wrong0 night vision,0.9803849458694458,NEGATIVE,"['night', 'fine', 'excited', 'version', 'affordable', 'good', 'camera', 'audio', 'doorbell', 'work']"
1215,1215,Kimberly Taylor,connect wifi dissatisfied,received launch day would connect hour phone tech support suggested replacing waiting week new one ok2nd unit arrived yesterday connect existing blink system wifi another hour bad connection product knowledgeso disappointed,1.0 out of 5 stars,"Reviewed in the United States on November 5, 2021",received launch day would connect hour phone tech support suggested replacing waiting week new one ok2nd unit arrived yesterday connect existing blink system wifi another hour bad connection product knowledgeso disappointedconnect wifi dissatisfied,0.9987126588821412,NEGATIVE,"['unit', 'product', 'phone', 'day', 'new', 'hour', 'launch', 'connection', 'blink', 'bad']"
1216,1216,Blade Whitten,good could better,love integration blink infrastructure video door bell near good camera lack integration house mounted chime disappointing also sad see angle mount available wasnt suggested door bell purchase,3.0 out of 5 stars,"Reviewed in the United States on November 16, 2021",love integration blink infrastructure video door bell near good camera lack integration house mounted chime disappointing also sad see angle mount available wasnt suggested door bell purchasegood could better,0.9982740879058838,NEGATIVE,"['integration', 'sad', 'video', 'love', 'available', 'purchasegood', 'infrastructure', 'lack', 'disappointing', 'angle']"
1217,1217,Rachel Braulio,like blink product amazing,lot bad review people trouble installing back cover isnt really hard install cover wall push pressure camera view way better ther ring love,5.0 out of 5 stars,"Reviewed in the United States on October 31, 2021",lot bad review people trouble installing back cover isnt really hard install cover wall push pressure camera view way better ther ring lovelike blink product amazing,0.9177399277687072,NEGATIVE,"['review', 'cover', 'way', 'push', 'product', 'pressure', 'amazing', 'people', 'blink', 'better']"
1218,1218,Zenacity,im disappointed,im disappointed whole system video recording stopped trial subscription ended nothing said description item bought forced purchase sync mod 2 store video find clip two place sync mod 2 local storage isnt compatible 3 camera overall disappointment,3.0 out of 5 stars,"Reviewed in the United States on January 4, 2022",im disappointed whole system video recording stopped trial subscription ended nothing said description item bought forced purchase sync mod 2 store video find clip two place sync mod 2 local storage isnt compatible 3 camera overall disappointmentim disappointed,0.9997175335884094,NEGATIVE,"['disappointed', 'sync', 'mod', 'recording', 'video', 'purchase', 'trial', 'description', 'storage', 'local']"
1219,1219,Chris,get pay,cheaper ring price quality slow response limited menu option love view make change app setting must press doorbell change save work stuck ring,1.0 out of 5 stars,"Reviewed in the United States on November 22, 2021",cheaper ring price quality slow response limited menu option love view make change app setting must press doorbell change save work stuck ringget pay,0.9988970756530762,NEGATIVE,"['ringget', 'limited', 'change', 'pay', 'view', 'response', 'love', 'cheaper', 'menu', 'app']"
1220,1220,Bob,integrates seamlessly existing blink system,added existing 5 blink exterior camera security system took le 5 minute install another 3 minute connect existing blink system app phone working without issue 2 month great addition reasonably priced exterior camera security system,5.0 out of 5 stars,"Reviewed in the United States on February 12, 2022",added existing 5 blink exterior camera security system took le 5 minute install another 3 minute connect existing blink system app phone working without issue 2 month great addition reasonably priced exterior camera security systemintegrates seamlessly existing blink system,0.6778054237365723,NEGATIVE,"['exterior', 'app', 'security', 'minute', 'install', 'month', 'addition', 'system', 'blink', 'camera']"
1221,1221,Khalilah Raziq,easypeezy install great quality video,clear wide angle video good night vision w3 level ir illumination loud speaker easy installation wiring especially like video begin recording door bell pushed whether system armed far good curious long battery last,5.0 out of 5 stars,"Reviewed in the United States on November 11, 2021",clear wide angle video good night vision w3 level ir illumination loud speaker easy installation wiring especially like video begin recording door bell pushed whether system armed far good curious long battery lasteasypeezy install great quality video,0.9893372058868408,NEGATIVE,"['curious', 'wiring', 'vision', 'speaker', 'easy', 'video', 'angle', 'illumination', 'door']"
1222,1222,Mark,unbelieveably easy setup,best alexa device dot setup easy work well visitor motion announced alexa device able get chime well would like prior announcement look good easy install,5.0 out of 5 stars,"Reviewed in the United States on January 4, 2022",best alexa device dot setup easy work well visitor motion announced alexa device able get chime well would like prior announcement look good easy installunbelieveably easy setup,0.992849349975586,POSITIVE,"['easy', 'alexa', 'visitor', 'prior', 'announcement', 'good', 'work', 'dot', 'device', 'setup']"
1223,1223,JCR,returned,honestly returned product without installing plastic cheap couldnt get piece fit together properly didnt bother set really hoping would nice upgrade disappointed box,1.0 out of 5 stars,"Reviewed in the United States on December 21, 2021",honestly returned product without installing plastic cheap couldnt get piece fit together properly didnt bother set really hoping would nice upgrade disappointed boxreturned,0.9110620021820068,NEGATIVE,"['fit', 'product', 'cheap', 'plastic', 'piece']"
1224,1224,Kim,affordable super easy except 1 thing,video awesome quality setting everything ridiculously easy including small camera added issue came attaching doorbell face plate feel video amazon sent email opposite helping could attach angling top doorbell face plate shown match notch side snap straight pull bit frustration everything awesome learn everything work setting,5.0 out of 5 stars,"Reviewed in the United States on December 24, 2021",video awesome quality setting everything ridiculously easy including small camera added issue came attaching doorbell face plate feel video amazon sent email opposite helping could attach angling top doorbell face plate shown match notch side snap straight pull bit frustration everything awesome learn everything work settingaffordable super easy except 1 thing,0.9553790092468262,NEGATIVE,"['bit', 'awesome', 'doorbell', 'thing', 'settingaffordable', 'easy', 'video', 'face', 'email', 'amazon']"
1225,1225,Michael Israel Rosner,disappointed,could get stay mounted back support tape holding right disappointed otherwise would leaving 5 star review price alone tape kinda ruined everything else,1.0 out of 5 stars,"Reviewed in the United States on December 1, 2021",could get stay mounted back support tape holding right disappointed otherwise would leaving 5 star review price alone tape kinda ruined everything elsedisappointed,0.9997476935386658,NEGATIVE,"['tape', 'disappointed', 'support', 'review', 'price', 'star']"
1226,1226,RRoseberry,doorbell used far,doorbell camera mounted front door doorbell used far working blink said would doorbell camera work app like camera far camera work blink said would review later,5.0 out of 5 stars,"Reviewed in the United States on December 26, 2021",doorbell camera mounted front door doorbell used far working blink said would doorbell camera work app like camera far camera work blink said would review laterdoorbell used far,0.9858787655830384,NEGATIVE,"['app', 'camera', 'blink', 'doorbell', 'work', 'working', 'laterdoorbell', 'door']"
1227,1227,Minxy,complicated,complicated everything else doorbell need work extra buy sync module 2 256gb usb need hace monthly payment plan sound loud also listen phone close like,1.0 out of 5 stars,"Reviewed in the United States on January 18, 2022",complicated everything else doorbell need work extra buy sync module 2 256gb usb need hace monthly payment plan sound loud also listen phone close likecomplicated,0.9929435849189758,NEGATIVE,"['payment', 'monthly', 'sync', 'extra', 'buy', 'close', 'work', 'phone', 'loud', 'sound']"
1228,1228,In Sonshine,doorbell work can not installed,back plate arrived broken way latch closedtogether making impossible install thinking big deal ill return new one contacted amazon stated would could exchange however refund purchase price issue 1 broken 2 purchased christmas sale 2000 5 wireless blink camera pleased unfortunately time ball dropped please contact find resolution soon possible thank cordiallya loyal blink customer,1.0 out of 5 stars,"Reviewed in the United States on December 27, 2021",back plate arrived broken way latch closedtogether making impossible install thinking big deal ill return new one contacted amazon stated would could exchange however refund purchase price issue 1 broken 2 purchased christmas sale 2000 5 wireless blink camera pleased unfortunately time ball dropped please contact find resolution soon possible thank cordiallya loyal blink customerdoorbell work can not installed,0.981323778629303,NEGATIVE,"['refund', 'way', 'closedtogether', 'ill', 'new', 'resolution', 'sale', 'time', 'purchase', 'price']"
1229,1229,M & M,awesome product,absolutely love product video quality price outshines competitor ring gen 1 doorbell camera wired charge sure battery life truly awesome product get amazing video quality half price competitor feel like stole,5.0 out of 5 stars,"Reviewed in the United States on December 27, 2021",absolutely love product video quality price outshines competitor ring gen 1 doorbell camera wired charge sure battery life truly awesome product get amazing video quality half price competitor feel like stoleawesome product,0.9798286557197572,NEGATIVE,"['awesome', 'video', 'sure', 'half', 'outshines', 'amazing', 'price', 'product', 'life', 'gen']"
1230,1230,Santandra,great option,third attempt doorbell purchase wanted one pay monthly subscription 2 week far great excellent night vision easy set install also came angle mount used perfect,5.0 out of 5 stars,"Reviewed in the United States on January 10, 2022",third attempt doorbell purchase wanted one pay monthly subscription 2 week far great excellent night vision easy set install also came angle mount used perfectgreat option,0.758719801902771,POSITIVE,"['monthly', 'night', 'mount', 'week', 'purchase', 'attempt', 'install', 'angle', 'excellent', 'subscription']"
1231,1231,Magic,responsive,added blink module outdoor camera already someone rang bell would take 30 second minute access camera would show message server busy could access,1.0 out of 5 stars,"Reviewed in the United States on March 7, 2022",added blink module outdoor camera already someone rang bell would take 30 second minute access camera would show message server busy could accessresponsive,0.9972535967826844,NEGATIVE,"['busy', 'outdoor', 'access', 'rang', 'minute', 'message', 'blink', 'camera', 'server', 'module']"
1232,1232,Roosevelt,better expected,increase package steeling car break in thought would give try far worked great integration alexa excellent planning buy couple blink outside camera extra security,5.0 out of 5 stars,"Reviewed in the United States on January 28, 2022",increase package steeling car break in thought would give try far worked great integration alexa excellent planning buy couple blink outside camera extra securitybetter expected,0.8100359439849854,POSITIVE,"['integration', 'thought', 'alexa', 'extra', 'couple', 'break', 'package', 'securitybetter', 'excellent', 'blink']"
1233,1233,JimV,mine going battery quickly,love doorbell going battery every 5 day currently sired trying avoid drilling stucco rental definitely going research wiring help battery life otherwise good doorbell camera,3.0 out of 5 stars,"Reviewed in the United States on March 2, 2022",love doorbell going battery every 5 day currently sired trying avoid drilling stucco rental definitely going research wiring help battery life otherwise good doorbell cameramine going battery quickly,0.9882746934890748,NEGATIVE,"['wiring', 'cameramine', 'love', 'rental', 'help', 'life', 'good', 'doorbell', 'day', 'stucco']"
1234,1234,M. C.,live view,one thing hate stream live view wired existing doorbell wire motion detection pick car driving stopped sending notification phone someone rang doorbell today idea tech support much help got back fast told sol bc wired fairly pointless wireless device,3.0 out of 5 stars,"Reviewed in the United States on November 25, 2021",one thing hate stream live view wired existing doorbell wire motion detection pick car driving stopped sending notification phone someone rang doorbell today idea tech support much help got back fast told sol bc wired fairly pointless wireless devicelive view,0.9996976852416992,NEGATIVE,"['driving', 'detection', 'phone', 'doorbell', 'motion', 'thing', 'devicelive', 'pointless', 'help']"
1235,1235,William Blevins,cover poorly designed,many blink camera doorbell cover tiny plastic tab received one broken tab far heard may replaced regardless matter one two battery replacement one tab break consumer price expected product,3.0 out of 5 stars,"Reviewed in the United States on November 4, 2021",many blink camera doorbell cover tiny plastic tab received one broken tab far heard may replaced regardless matter one two battery replacement one tab break consumer price expected productcover poorly designed,0.9978113770484924,NEGATIVE,"['replacement', 'matter', 'tiny', 'tab', 'productcover', 'price', 'plastic', 'camera', 'doorbell', 'broken']"
1236,1236,Michael Hotze,motion detector good,thing sends many dang notification cant keep literally hundred per day despite changing sensitivity setting didnt realize many car even went road day installation simple almost week already need new batteriesbut considering nearly every minute day guess battery life pretty good would recommend camera live close street busy road,3.0 out of 5 stars,"Reviewed in the United States on November 16, 2021",thing sends many dang notification cant keep literally hundred per day despite changing sensitivity setting didnt realize many car even went road day installation simple almost week already need new batteriesbut considering nearly every minute day guess battery life pretty good would recommend camera live close street busy roadmotion detector good,0.9856475591659546,POSITIVE,"['day', 'thing', 'new', 'dang', 'setting', 'simple', 'roadmotion', 'car', 'batteriesbut', 'detector']"
1237,1237,Dimitri W.,blink rock,product best thing going love clarity camera especially night vision fact wireless work great wifi plus also monthly fee reasonable unlimited storage unlike camera service charge arm leg limited storage cant go wrong blink doorbell camera,5.0 out of 5 stars,"Reviewed in the United States on January 4, 2022",product best thing going love clarity camera especially night vision fact wireless work great wifi plus also monthly fee reasonable unlimited storage unlike camera service charge arm leg limited storage cant go wrong blink doorbell camerablink rock,0.8589979410171509,POSITIVE,"['love', 'product', 'reasonable', 'doorbell', 'thing', 'charge', 'fee', 'unlimited', 'blink', 'work']"
1238,1238,J,great doorbell unbeatable price,doorbell daylight hd picture quality outstanding nighttime ok installation easy 4 xt camera doorbell work fine doorbell hardwired however doorbell illuminate unlike ring2 contacted blink support confirmed doorbell illuminate pressed battery eventually replaced even though hardwired fails,4.0 out of 5 stars,"Reviewed in the United States on November 19, 2021",doorbell daylight hd picture quality outstanding nighttime ok installation easy 4 xt camera doorbell work fine doorbell hardwired however doorbell illuminate unlike ring2 contacted blink support confirmed doorbell illuminate pressed battery eventually replaced even though hardwired failsgreat doorbell unbeatable price,0.9611639380455016,NEGATIVE,"['doorbell', 'daylight', 'price', 'failsgreat', 'blink', 'work', 'illuminate', 'quality']"
1239,1239,"S.B. FROM LEHIGH ACRES, FL.",better ring,similar productsthis nice one app phone monitor blink camera door bell course work well alexa view want see outsideplus side annoying ring doorbell chime,5.0 out of 5 stars,"Reviewed in the United States on December 18, 2021",similar productsthis nice one app phone monitor blink camera door bell course work well alexa view want see outsideplus side annoying ring doorbell chimebetter ring,0.989195704460144,NEGATIVE,"['monitor', 'app', 'view', 'door', 'outsideplus', 'annoying', 'chimebetter', 'course', 'similar', 'blink']"
1240,1240,Julie White,love,great option especially compared doorbell device market easy install come video demonstration walk mention isnt contract considered adt wanted three year contract use service would still never equipment mention service 70 per month blink ring best option market regard bang buck also subscription service 1015 per month could purchase required,5.0 out of 5 stars,"Reviewed in the United States on January 31, 2022",great option especially compared doorbell device market easy install come video demonstration walk mention isnt contract considered adt wanted three year contract use service would still never equipment mention service 70 per month blink ring best option market regard bang buck also subscription service 1015 per month could purchase requiredlove,0.6521950960159302,NEGATIVE,"['equipment', 'buck', 'device', 'doorbell', 'regard', 'easy', 'video', 'requiredlove', 'month', 'bang']"
1241,1241,Onehundred,would stay connected network,full installation troubleshooting device would stay connected wireless home network bought prior extended trip away home painful install finally got doorbell working first camera connected dropped reconnect doorbell camera remove mount remove battery worked intermittently away home could add problem returned home outside return window waste money,1.0 out of 5 stars,"Reviewed in the United States on March 7, 2022",full installation troubleshooting device would stay connected wireless home network bought prior extended trip away home painful install finally got doorbell working first camera connected dropped reconnect doorbell camera remove mount remove battery worked intermittently away home could add problem returned home outside return window waste moneywould stay connected network,0.9972527623176576,NEGATIVE,"['problem', 'extended', 'device', 'doorbell', 'waste', 'troubleshooting', 'trip', 'window', 'install', 'remove']"
1242,1242,Bobby,blink requires purchase blink subscription plan misleading,purchased camera add 5 camera system didnt require type subscription camera requires subscription record store footage purpose purchasing blink didnt require subscription,1.0 out of 5 stars,"Reviewed in the United States on December 16, 2021",purchased camera add 5 camera system didnt require type subscription camera requires subscription record store footage purpose purchasing blink didnt require subscriptionblink requires purchase blink subscription plan misleading,0.9970961809158324,NEGATIVE,"['purchase', 'purchasing', 'store', 'type', 'system', 'camera', 'record', 'subscription', 'footage', 'purpose']"
1243,1243,D.Owen,hard securely mount,great doorbell price one caveat incredibly hard securely mount doorbell backing called support mentioned common complaint going send new mount supposedly made easier received find easier thought exact thing original ended returning would recommend product amazon easy return problem like mine,4.0 out of 5 stars,"Reviewed in the United States on December 4, 2021",great doorbell price one caveat incredibly hard securely mount doorbell backing called support mentioned common complaint going send new mount supposedly made easier received find easier thought exact thing original ended returning would recommend product amazon easy return problem like minehard securely mount,0.9951151609420776,NEGATIVE,"['backing', 'thought', 'problem', 'common', 'product', 'complaint', 'minehard', 'doorbell', 'original', 'thing']"
1244,1244,Selina Thomas,awesome videodoor bell,love blink doorbell easy install reviewing yourube video setup physical install touchy hooking echoshow got setup call amazon support great deal 5999 doorbell module awesome deal great product,5.0 out of 5 stars,"Reviewed in the United States on March 11, 2022",love blink doorbell easy install reviewing yourube video setup physical install touchy hooking echoshow got setup call amazon support great deal 5999 doorbell module awesome deal great productawesome videodoor bell,0.562626302242279,NEGATIVE,"['echoshow', 'awesome', 'touchy', 'love', 'physical', 'doorbell', 'yourube', 'module', 'easy', 'productawesome']"
