Unnamed: 0,User Name,Review Title,Review Text,Star,Review posted time
512,andrea alvarez,easy install,great,5.0 out of 5 stars,"Reviewed in the United States on October 10, 2021"
513,Bravo4alex,horrible,day 3 locked phone 15 hoursback norton went never stray againnightmare,1.0 out of 5 stars,"Reviewed in the United States on December 28, 2019"
514,D Suarez,disappointed,mcafee last year ordered renew subscription program different run scan computer waste money real time monitoring turn,1.0 out of 5 stars,"Reviewed in the United States on August 8, 2018"
515,oileruis,worth money,buy,5.0 out of 5 stars,"Reviewed in the United States on October 10, 2019"
516,Sl,good product,fue f cil de instalar cubri mi tres aparato electr nicos,5.0 out of 5 stars,"Reviewed in the United States on March 8, 2022"
517,Buys Prime,start working right away,way easy install,5.0 out of 5 stars,"Reviewed in the United States on July 26, 2021"
518,Kathy C.,good peace mind,used protect 2 computer household hp started using 2119 far good,5.0 out of 5 stars,"Reviewed in the United States on February 2, 2019"
519,NancyK,wasnt able download,never able download product computer havent tried tech support actually forgot,2.0 out of 5 stars,"Reviewed in the United States on May 21, 2020"
520,salvador,dont bother,almost impossible set,1.0 out of 5 stars,"Reviewed in the United States on March 18, 2022"
521,Leon Ramirez,great product,reliable product,5.0 out of 5 stars,"Reviewed in the United States on November 23, 2020"
522,Marsha D,work hard set,software work took two hour tech support find website could help phone mac computer said would log website get help computer,3.0 out of 5 stars,"Reviewed in the United States on May 3, 2020"
523,Jennifer,super fast simple,super simple fast great product make sure u mcafee account first downloading save u time whole process took 5 minute would definitely recommend,5.0 out of 5 stars,"Reviewed in the United States on March 16, 2019"
524,Amazon Customer,mcafee total protection,good protection computer thank,5.0 out of 5 stars,"Reviewed in the United States on January 2, 2020"
525,Zuleika,help tech needed get properly downloaded,good support program,5.0 out of 5 stars,"Reviewed in the United States on November 22, 2020"
526,Robert J,perfect,took several try download long install time,4.0 out of 5 stars,"Reviewed in the United States on July 23, 2019"
527,MamabearGE,great product price,great product price even work android phone,5.0 out of 5 stars,"Reviewed in the United States on February 23, 2020"
528,Amazon Customer,work window 10 mode,getting everything set say work window mode late return download scam waisted 20 something cant even use,1.0 out of 5 stars,"Reviewed in the United States on December 2, 2021"
529,"Sincerely, Yours",dont purchase,enter cc download charge 90 next year scam plus identify issue,1.0 out of 5 stars,"Reviewed in the United States on August 8, 2021"
530,david rivera,work great,using year problem,5.0 out of 5 stars,"Reviewed in the United States on April 22, 2019"
531,matthew coady,needed,apc laptop using windows10 need extra protection windows10 provides enough,1.0 out of 5 stars,"Reviewed in the United States on August 29, 2021"
532,Kimberly B.,worth money,product didnt get virus computer anything improve feel product waste money dissappinted,1.0 out of 5 stars,"Reviewed in the United States on December 29, 2019"
533,James Larsen,worked expected,want,5.0 out of 5 stars,"Reviewed in the United States on December 7, 2019"
534,Amazon Customer,teck support,gave 5 star never past 3 year use,5.0 out of 5 stars,"Reviewed in the United States on July 20, 2019"
535,J. L. Cole,install,tried hour install say ran problem followed direction fix avail,1.0 out of 5 stars,"Reviewed in the United States on December 26, 2019"
536,Sherry Bruce,best,bet anti virus trusting year,5.0 out of 5 stars,"Reviewed in the United States on October 4, 2019"
537,Douglas Christy,great protection,used mcafee number year never problem easy install download,5.0 out of 5 stars,"Reviewed in the United States on December 11, 2018"
538,Anon,great buy,great product price,5.0 out of 5 stars,"Reviewed in the United States on August 11, 2019"
539,Dan S,could download,put authentification code product would load called tech support tried charge 300 dollar extra service cant see paying 300 dollar get 23 dollar software work understand amazon sold exchange return purchase software mcafee amazon anymore,1.0 out of 5 stars,"Reviewed in the United States on January 31, 2020"
540,MaryAnn Wilson,safety important,ive always mcafee actually 50 percent cheaper mcafees website great quality easy install download 15 minute great value,5.0 out of 5 stars,"Reviewed in the United States on January 29, 2020"
541,Semone,first time user,didnt work think item first time user mcafee know returning customer wont let use ever useed mcafee think pay full price mcafee ask renewal refundable buy,1.0 out of 5 stars,"Reviewed in the United States on December 2, 2020"
542,Karen,3 star,computer ran slow returned,3.0 out of 5 stars,"Reviewed in the United States on January 20, 2020"
543,Roger Jusseaume,safe,needed,5.0 out of 5 stars,"Reviewed in the United States on September 17, 2019"
544,Eric T. Houtz,buen precio para 3 dispositivos,probare la version un si e factible comprare nuevamente el pr ximo,5.0 out of 5 stars,"Reviewed in the United States on August 18, 2021"
545,DARYLE STEINER,great item,used mcafee year never issue,5.0 out of 5 stars,"Reviewed in the United States on March 13, 2019"
546,DJM,antivirus suite,great value money used past problem,4.0 out of 5 stars,"Reviewed in the United States on March 11, 2020"
547,Karl Wilkman,good av given clemson university student aid computer paid via tuition,like software began using went college clemson university well made piece software especially come antivirus software,4.0 out of 5 stars,"Reviewed in the United States on June 26, 2021"
548,Amazon Customer,good value,quick easy install,5.0 out of 5 stars,"Reviewed in the United States on January 10, 2020"
549,ILuvJesus,easy,easy install,5.0 out of 5 stars,"Reviewed in the United States on January 1, 2020"
550,Saori Ikeda,mcafees auto install complete task gor window 10 operating system,local computer store install mcafee software suspect verizon wireless internet service contributed problem mcafee software running,5.0 out of 5 stars,"Reviewed in the United States on December 12, 2018"
551,Wac Veteran,dont waste money amazon got better job screen product,work every time try use keep saying error code amazon guy need screen product better money grow tree product total waste money,1.0 out of 5 stars,"Reviewed in the United States on March 5, 2020"
552,Amazon Customer,sure im happy,item bought three device one year got error code installed text support didnt know error code said length protection 3 month,4.0 out of 5 stars,"Reviewed in the United States on January 8, 2020"
553,Jean Rivera,easy install,purchased price right easy install,5.0 out of 5 stars,"Reviewed in the United States on February 11, 2020"
554,Douglas Rupp,muchas gracias,excelente,5.0 out of 5 stars,"Reviewed in the United States on February 20, 2020"
555,Dane King,great protection,trouble free loading,5.0 out of 5 stars,"Reviewed in the United States on July 19, 2019"
556,Scott Brothers,super buy,easy install provide total protection,5.0 out of 5 stars,"Reviewed in the United States on October 20, 2020"
557,wla755,easy use,needed tech support easy install even dumb technically challenged blond,5.0 out of 5 stars,"Reviewed in the United States on December 22, 2019"
558,Shauna Rees,worked great described,worked great,5.0 out of 5 stars,"Reviewed in the United States on September 12, 2019"
559,MN fisherman,safe feeling,peace mind laptop device protected virusescoach rainey,5.0 out of 5 stars,"Reviewed in the United States on May 2, 2021"
560,Jessica Rugg,easy install setup,first time user easy install use work good job protection,4.0 out of 5 stars,"Reviewed in the United States on May 23, 2019"
561,Amazon Customer,like 3 device protected,good,5.0 out of 5 stars,"Reviewed in the United States on June 8, 2020"
562,Donna Anderson,great job protection device,easy install,5.0 out of 5 stars,"Reviewed in the United States on August 2, 2019"
563,Marilu morales,great antivirus protection,using year,5.0 out of 5 stars,"Reviewed in the United States on December 12, 2019"
564,Steve,described,described keep installing trial version good 30 day tech support helpful waste money,1.0 out of 5 stars,"Reviewed in the United States on January 16, 2020"
565,Mrs._mompr,great deal,good deal,5.0 out of 5 stars,"Reviewed in the United States on October 28, 2020"
566,Laura Kemp,advertised,advertised,5.0 out of 5 stars,"Reviewed in the United States on March 15, 2021"
567,Joseph F.,mcafee purchase activation number,cant download purchase keep saying need purchase,1.0 out of 5 stars,"Reviewed in the United States on January 12, 2021"
568,Terri A Rainey,dont,harm downloaded vpm making video inoperable popups stop,1.0 out of 5 stars,"Reviewed in the United States on May 2, 2020"
569,Edith,easy,easy install easy use,5.0 out of 5 stars,"Reviewed in the United States on August 31, 2018"
570,manuamazon,pvaz2,easy load software use,5.0 out of 5 stars,"Reviewed in the United States on December 30, 2019"
571,Alonzo E Younger,easy setup great price,laptop two iphones,5.0 out of 5 stars,"Reviewed in the United States on September 9, 2018"
572,Keith Singleton,always purchase,great easy install always,5.0 out of 5 stars,"Reviewed in the United States on June 10, 2019"
573,Jeff,suck instruction terrible,downloaded product code ido protection,1.0 out of 5 stars,"Reviewed in the United States on February 15, 2020"
574,Thoams L.,readily available,price ease getting product,4.0 out of 5 stars,"Reviewed in the United States on October 28, 2018"
575,Marcus ,rock,hello tech supportit easy install covered device love protected several occasion great value moneythank taylor,5.0 out of 5 stars,"Reviewed in the United States on February 21, 2021"
576,Mary,great,work great easy install digital copy showed quickly,5.0 out of 5 stars,"Reviewed in the United States on March 16, 2019"
577,Critic,work,need order refundedthis download system,1.0 out of 5 stars,"Reviewed in the United States on December 15, 2021"
578,Clem,cant download,unable download,1.0 out of 5 stars,"Reviewed in the United States on November 27, 2020"
579,Prasad Ventrapragada,fast download,made purchase 3rd time,5.0 out of 5 stars,"Reviewed in the United States on August 7, 2020"
580,Roger C. Auger Sr.,crash city,loaded macbook air running mojave crash 5 straight lock ups uninstalled loaded norton smooth idea mcafee crashed,1.0 out of 5 stars,"Reviewed in the United States on March 9, 2019"
581,T,straight forward install,rather renew existing mcafee subscription purchase new subscription every year save money process automated point relatively painless,4.0 out of 5 stars,"Reviewed in the United States on December 26, 2019"
582,Janice Cook,mcafee total protection 2021 3 device antivirus internet security software,proctection amazing work perfect recommended friend,5.0 out of 5 stars,"Reviewed in the United States on December 2, 2020"
583,Amazon Customer,good price,installation instruction could better,4.0 out of 5 stars,"Reviewed in the United States on March 28, 2019"
584,K Taylor Knight,simple easy use,disappointed feature included phone service great really simple understand,5.0 out of 5 stars,"Reviewed in the United States on July 18, 2019"
585,Michael ,happy,highly recommend great value price,5.0 out of 5 stars,"Reviewed in the United States on February 20, 2019"
586,Doylene Mull,saving buying amazon,50 saved amazon great value money,5.0 out of 5 stars,"Reviewed in the United States on January 5, 2022"
587,Douglas,great protection,used mcafree total protection year problem easy download give protection virus whole year cost software well worth,5.0 out of 5 stars,"Reviewed in the United States on September 17, 2018"
588,melissa,second time buying great,love brand way run,5.0 out of 5 stars,"Reviewed in the United States on January 29, 2021"
589,MC,security,great product use,5.0 out of 5 stars,"Reviewed in the United States on April 10, 2019"
590,Doug,easy install,reasonable price easy install,5.0 out of 5 stars,"Reviewed in the United States on July 26, 2019"
591,BobbyRed,get something better,nothing,1.0 out of 5 stars,"Reviewed in the United States on June 18, 2021"
592,Amazon Customer,possible scam,product would download computer kept getting error code macafee support technician popped screen tried help can not make work someone else call can not make work run diagnostic test telling router infected wit virus tried sell network anti virus ended call fearing possible scam still can not load program,1.0 out of 5 stars,"Reviewed in the United States on March 8, 2019"
593,SarahOnAmazon,essential computer software,many similar product review annual rating,5.0 out of 5 stars,"Reviewed in the United States on January 19, 2021"
594,Kevin L,easy install,installed 3 laptop without single glitch,5.0 out of 5 stars,"Reviewed in the United States on January 10, 2019"
595,Do,great software,great product,5.0 out of 5 stars,"Reviewed in the United States on September 13, 2019"
596,Ted Smits,effective preventing virus,easy install use using product many year never problem,5.0 out of 5 stars,"Reviewed in the United States on July 7, 2021"
597,Adriana Z.,virus protection,easy worked,5.0 out of 5 stars,"Reviewed in the United States on December 12, 2020"
598,Amazon Customer,great price amazon,received activation code immediately able install quickly,5.0 out of 5 stars,"Reviewed in the United States on January 6, 2020"
599,NateMNate,product le,glad remembered order amazon instead direct mcafee mcafee price twice price amazon price thing,5.0 out of 5 stars,"Reviewed in the United States on January 17, 2019"
600,Amazon Customer,unhappy,ordered product laptop also purchased amazon disappointed protect laptop,1.0 out of 5 stars,"Reviewed in the United States on March 2, 2022"
601,Marsha Kuhn,worth side effect,making computer run slower also keep getting add upgrade annoying,3.0 out of 5 stars,"Reviewed in the United States on September 10, 2018"
602,Amazon Customer,doesnt disappoint,always great product,5.0 out of 5 stars,"Reviewed in the United States on November 25, 2019"
603,Phone Guy,instant download,repurchase every year,5.0 out of 5 stars,"Reviewed in the United States on July 24, 2019"
604,Cynthia Bray,nice program,nice program lot feature,5.0 out of 5 stars,"Reviewed in the United States on February 12, 2019"
605,Amazon Customer,great antivirus,great product,5.0 out of 5 stars,"Reviewed in the United States on June 10, 2019"
606,Jim VA Beach,work good,easy load setup,5.0 out of 5 stars,"Reviewed in the United States on October 26, 2021"
607,beach bum,reliability,could activateplease cancel cancel,1.0 out of 5 stars,"Reviewed in the United States on September 21, 2020"
608,Into the classics,fixed instant code invalidfixed,worked took try yearcode work next time order actual physical card,5.0 out of 5 stars,"Reviewed in the United States on October 31, 2019"
609,Rondalyn Wainani Hose,working even downloading,keep telling buy plan protected meaning even downloading working hard fact didnt know weather im protected worthy,1.0 out of 5 stars,"Reviewed in the United States on October 22, 2021"
610,Antoine Bakhaazi,easy install followed instruction,protected computer year happy,5.0 out of 5 stars,"Reviewed in the United States on February 21, 2020"
611,Giovani Hyppolite,buy,excellent,5.0 out of 5 stars,"Reviewed in the United States on January 16, 2021"
612,Krystle,outstanding,great product superior customer service,5.0 out of 5 stars,"Reviewed in the United States on March 7, 2019"
613,Dustin,great bang buck,working intended issue,5.0 out of 5 stars,"Reviewed in the United States on August 27, 2019"
614,Robert Donjuan,download computer,tried 2 different computer code would download either tech call tried sale product,1.0 out of 5 stars,"Reviewed in the United States on August 4, 2020"
615,Bob C.,mcafee need better costmer service,always hard time mcaffe want pay computer cle aned,3.0 out of 5 stars,"Reviewed in the United States on January 4, 2019"
616,Harry Horovitz,safe,easy install,5.0 out of 5 stars,"Reviewed in the United States on December 21, 2019"
617,nicholaus a isom,value,good value money,5.0 out of 5 stars,"Reviewed in the United States on March 31, 2021"
618,Susan Gachanja,,like,5.0 out of 5 stars,"Reviewed in the United States on July 12, 2020"
619,margaret burns,ha defraudado,como siempre una excelente eleccion,5.0 out of 5 stars,"Reviewed in the United States on October 16, 2019"
620,angie1952,product never failed,nice safe sorry,5.0 out of 5 stars,"Reviewed in the United States on March 13, 2019"
621,BRAD S,use,never used sent back sure good product found already anti virus product,1.0 out of 5 stars,"Reviewed in the United States on January 5, 2020"
622,Amazon Customer,mac version work,tried install mac version 2x bought twice install tech service way refund,1.0 out of 5 stars,"Reviewed in the United States on June 25, 2020"
623,Bernard,ease ordering product amazon,great product,5.0 out of 5 stars,"Reviewed in the United States on October 13, 2019"
624,Thomas Allderink,work,garbage,1.0 out of 5 stars,"Reviewed in the United States on March 19, 2021"
625,R. Frederiksen,product work,need refund telling returnable im unable install need refund requested contact support found blank page,1.0 out of 5 stars,"Reviewed in the United States on July 24, 2021"
626,Simone,great product,easy great protection,5.0 out of 5 stars,"Reviewed in the United States on February 12, 2020"
627,Gabriel Velez,,,5.0 out of 5 stars,"Reviewed in the United States on June 27, 2019"
628,Alejandro Perez Lara,work great,easy install hassle work great,5.0 out of 5 stars,"Reviewed in the United States on January 20, 2019"
629,Amazon Customer,work prefect great price,work prefect great price,5.0 out of 5 stars,"Reviewed in the United States on September 13, 2019"
630,Frank H.,worth every penny,much better avast,5.0 out of 5 stars,"Reviewed in the United States on December 19, 2019"
631,G.,good value,good value easy install,5.0 out of 5 stars,"Reviewed in the United States on August 27, 2019"
632,Shirley G. Swenson,llow ok,slow setup waiting long loaded fine work well,4.0 out of 5 stars,"Reviewed in the United States on November 19, 2018"
633,Pete Moss,work well,work well,5.0 out of 5 stars,"Reviewed in the United States on September 17, 2019"
634,Jon Moses,much cheaper renewal,easy install protection would otherwise renewing product,5.0 out of 5 stars,"Reviewed in the United States on September 11, 2020"
635,Kathleen Ringgold,good protection,sxtisfied,5.0 out of 5 stars,"Reviewed in the United States on August 14, 2019"
636,Franklin A Tyler,get software lower price amazon prime member,day computer software cheap thank god amazonprime made affordable become member buy get good deal computer software get whatever may need amazon,5.0 out of 5 stars,"Reviewed in the United States on June 3, 2019"
637,Coco,legit code,worked,5.0 out of 5 stars,"Reviewed in the United States on July 15, 2019"
638,DARRELL L.,good mcafee,cleaned laptop,3.0 out of 5 stars,"Reviewed in the United States on September 17, 2020"
639,Michael N Botica,mcafee,real easy install,5.0 out of 5 stars,"Reviewed in the United States on January 17, 2020"
640,Jeanne,expired 3 month,purchased 3 month ago saying expired,1.0 out of 5 stars,"Reviewed in the United States on February 13, 2021"
641,NRS,sign easy,protection yet able sign download available device immediately amazon tech team referred back whats,1.0 out of 5 stars,"Reviewed in the United States on August 18, 2021"
642,Michael R. Clark,need simple install,didnt find easy program install,1.0 out of 5 stars,"Reviewed in the United States on June 15, 2021"
643,prberk,unable use comparable ipad,comparable ipad,1.0 out of 5 stars,"Reviewed in the United States on September 24, 2021"
644,A.E. Almanza,full version lasted 5 month,last 5 month full version,3.0 out of 5 stars,"Reviewed in the United States on June 17, 2020"
645,Tanesha  Barkley,app,never got software download amazon app get software amazon app work window 10 gave asked refund,1.0 out of 5 stars,"Reviewed in the United States on October 10, 2018"
646,Kay,would install,kept getting screen update existing subscription add anew one freeze,1.0 out of 5 stars,"Reviewed in the United States on October 11, 2019"
647,Clarisa Almonte,great value,virus protection 2 window 10 computer great value money,5.0 out of 5 stars,"Reviewed in the United States on November 12, 2019"
648,Patricia Phillips,security,great protecting virus laptop,5.0 out of 5 stars,"Reviewed in the United States on January 20, 2021"
649,Georgia,mcafee total protection,great product always use,5.0 out of 5 stars,"Reviewed in the United States on June 20, 2019"
650,Sistah of the Mud ,yahoo,home pc cell phone download fast easy,5.0 out of 5 stars,"Reviewed in the United States on April 7, 2019"
651,GMTR,dont buy online,would download buy whole new virus protection tech support horrible could understand english due heavy sccents supposed refund money never saw,1.0 out of 5 stars,"Reviewed in the United States on August 1, 2019"
652,Brian Jackson ,perfect,excellent,5.0 out of 5 stars,"Reviewed in the United States on September 6, 2019"
653,Logan skeen,renewal,purchased used yearly renewal installed without problem,5.0 out of 5 stars,"Reviewed in the United States on August 23, 2020"
654,Dr Teeth,crazy,really dont want spend week two changing setting get rid little really want question happier norton even kaspersky,3.0 out of 5 stars,"Reviewed in the United States on April 3, 2019"
655,JJs Mom,pas,work fire tablet reason bought non refundable see,1.0 out of 5 stars,"Reviewed in the United States on October 24, 2019"
656,John Allison,good protection,downloaded 3 device without problem weve used mcafee year protected good protection device without problem,5.0 out of 5 stars,"Reviewed in the United States on January 11, 2019"
657,April Blackwell,great product,love new feature,5.0 out of 5 stars,"Reviewed in the United States on March 4, 2020"
658,Patricia,security,used several year keep renewed amazon 30 mcafee site never problem keep using 3 computer 24 cant beat,5.0 out of 5 stars,"Reviewed in the United States on November 11, 2019"
659,Mary Kay,easy installation,ive used mcafee past liked much better norton good product,5.0 out of 5 stars,"Reviewed in the United States on May 5, 2021"
660,S. Kathleen Branham,great protection,great value great service think far good,5.0 out of 5 stars,"Reviewed in the United States on June 21, 2019"
661,MSQUARE09,dont download immediately screwed,bought ordered laptop took week laptop come time protection bought expired couldnt get refund,1.0 out of 5 stars,"Reviewed in the United States on October 1, 2021"
662,Ralph Grutz,easy install,great value,5.0 out of 5 stars,"Reviewed in the United States on May 23, 2020"
663,Beverly Watson,much easier norton,love mcafee much easier use norton harassing norton go back norton know mcafee,5.0 out of 5 stars,"Reviewed in the United States on December 18, 2021"
664,Susanswerphone,lowest price ever,mcafee protection 6 year happy price varies greatly lowest ever paid,5.0 out of 5 stars,"Reviewed in the United States on December 14, 2019"
665,Carol,great value,best price protection easy install,5.0 out of 5 stars,"Reviewed in the United States on January 2, 2021"
666,MIKE,lousy product,joke tried install 2 different computer install called mcafee course one speaks english absolutely help waste money buying,1.0 out of 5 stars,"Reviewed in the United States on November 17, 2018"
667,Ken,norton dont buy mcafee conflict,conflict norton couldnt use waste money,1.0 out of 5 stars,"Reviewed in the United States on March 23, 2020"
668,Pamela,subscription updated pc phone 30 minute,purchased renew upgrade subscription took around 30 minute install new software removed old one download update get phone simple easy issue,4.0 out of 5 stars,"Reviewed in the United States on October 12, 2019"
669,Michelle D.,seems work fine,seems work fine,5.0 out of 5 stars,"Reviewed in the United States on January 19, 2020"
670,Hannah Norman,totaly protected,security make feel safe,5.0 out of 5 stars,"Reviewed in the United States on March 5, 2019"
671,EZE,good price coverage,easy install somebody el computer,2.0 out of 5 stars,"Reviewed in the United States on August 4, 2019"
672,serge,compatible chromebook,really disappointed specific typed software computer brand search option trusted amazon recommendation find wasnt right software chromebook,1.0 out of 5 stars,"Reviewed in the United States on October 21, 2020"
673,Carol B.,say,always good choice computer protection,5.0 out of 5 stars,"Reviewed in the United States on December 26, 2021"
674,V. Taylor,great value,easy install great value,5.0 out of 5 stars,"Reviewed in the United States on March 13, 2019"
675,Kenneth Widrick,mcafee total protection download home computer rep waking thru,liked tech support installing awesome,5.0 out of 5 stars,"Reviewed in the United States on June 8, 2021"
676,Chris L.,good,great deal,5.0 out of 5 stars,"Reviewed in the United States on March 22, 2019"
677,James H,bad protection,cost alot money fix even uninstallable 1 computer android,1.0 out of 5 stars,"Reviewed in the United States on November 26, 2019"
678,Jeffery Goodpaster,great product,second year row purchased software easy install added one year ti existing subscription problem far,5.0 out of 5 stars,"Reviewed in the United States on March 9, 2021"
679,connie burch,easy install three device,easy install three device far every thing working fine needed speak tech support unable rate,3.0 out of 5 stars,"Reviewed in the United States on December 7, 2019"
680,Amazon Customer,great product,great product,5.0 out of 5 stars,"Reviewed in the United States on September 21, 2019"
681,Fab50s,dont buy,slowed computer,2.0 out of 5 stars,"Reviewed in the United States on March 16, 2019"
682,Jane,great price,price great,5.0 out of 5 stars,"Reviewed in the United States on February 18, 2019"
683,M. Leeson,waste money,difficulty downloading never actually got use,1.0 out of 5 stars,"Reviewed in the United States on July 15, 2021"
684,Big Ray,total protection,great value money,5.0 out of 5 stars,"Reviewed in the United States on January 2, 2019"
685,Amazon Customer,useless purchase,terrible never able download software laptop needle say purchase useless,1.0 out of 5 stars,"Reviewed in the United States on January 13, 2022"
686,Kenneth G.,falta protecci n solo e algo b sico,fue f cil instalar solo que e protecci n total,4.0 out of 5 stars,"Reviewed in the United States on February 8, 2022"
687,Dennis L. Scala,price,using mcafee year havent issue product dont care pay premium price mcafee retail store want brainer,5.0 out of 5 stars,"Reviewed in the United States on January 17, 2021"
688,Ann Hodson,perfect,great price total protection,4.0 out of 5 stars,"Reviewed in the United States on November 15, 2019"
689,GB,top protection racket,good product easy vpn cleaner,5.0 out of 5 stars,"Reviewed in the United States on November 21, 2021"
690,AWR,bought mistake,bought mistake never downloaded heard put virus pc,1.0 out of 5 stars,"Reviewed in the United States on January 24, 2022"
691,Richard A Kirby,great product,love set got started easy get device set upthank amazon great price also,5.0 out of 5 stars,"Reviewed in the United States on December 18, 2021"
692,Sheila Killebrew,protects device,total security added benefit protect device,5.0 out of 5 stars,"Reviewed in the United States on December 29, 2019"
693,davidSB,excelente,excelente f cil de instalarmuy recomendable,5.0 out of 5 stars,"Reviewed in the United States on March 21, 2020"
694,Amazon Customer,mcafee 2021 total protection,like price ease installation ease use software,5.0 out of 5 stars,"Reviewed in the United States on December 3, 2020"
695,john tomala,good value trusted company,good value simple minded security,5.0 out of 5 stars,"Reviewed in the United States on February 29, 2020"
696,scott hagen,dont trust product,week program stop working,1.0 out of 5 stars,"Reviewed in the United States on May 20, 2021"
697,Dottie Nelson,good security,keep computer safe clean,5.0 out of 5 stars,"Reviewed in the United States on October 8, 2019"
698,Vanjohn125,mcafee,ok,3.0 out of 5 stars,"Reviewed in the United States on January 28, 2021"
699,kelly Fryman,junk,interestingly bought amazon prime streaming ruined jerky image stopping buffer time worst 1999 ever spent,1.0 out of 5 stars,"Reviewed in the United States on March 21, 2019"
700,CATHY DERRY,easy use,easy install step step activating code installing showed little quick summary display help offer cover nice itll protect pc fine,5.0 out of 5 stars,"Reviewed in the United States on September 19, 2019"
701,AyyM,order hhhave spent hour trying cancel,order,1.0 out of 5 stars,"Reviewed in the United States on February 18, 2022"
702,Luigi,great product,positive experience anytime used mcafee product product different great experience product definitely would recommend,5.0 out of 5 stars,"Reviewed in the United States on August 14, 2019"
703,Raymond F. Sharer,thay help,thank,5.0 out of 5 stars,"Reviewed in the United States on December 5, 2021"
704,Rick Yantzi,easy use,feel confident protection,5.0 out of 5 stars,"Reviewed in the United States on February 28, 2019"
705,Geo,dont waste money,purchased chromebook amazon recommended addition purchased without checking unfortunately work chromebook,1.0 out of 5 stars,"Reviewed in the United States on June 24, 2021"
706,Skye,great product mcafee totalprotection,great using product year without problem,5.0 out of 5 stars,"Reviewed in the United States on August 11, 2019"
707,Louis Marot,good value money,well priced black friday easy install use,5.0 out of 5 stars,"Reviewed in the United States on December 25, 2021"
708,me,week later still code,confusing download procedure purchased week ago still dont access code keep saying problem loadng order please come back later try,1.0 out of 5 stars,"Reviewed in the United States on May 10, 2019"
709,Gage,good,good,5.0 out of 5 stars,"Reviewed in the United States on March 17, 2019"
710,poodle lady,great internet security,used year problem protecting computer cellphone easy use also,5.0 out of 5 stars,"Reviewed in the United States on February 27, 2021"
711,JB in G. C.,hated,slowed computer like wouldnt believe took ten minute boot brand new laptop removed,1.0 out of 5 stars,"Reviewed in the United States on June 27, 2019"
712,Chris Soukup,nice,nice,5.0 out of 5 stars,"Reviewed in the United States on March 12, 2019"
713,K. Curry,great,exactly ordered work great great seller quick shipping,5.0 out of 5 stars,"Reviewed in the United States on July 16, 2020"
714,Bfed84,receive instruction,receive instruction load product,5.0 out of 5 stars,"Reviewed in the United States on August 27, 2021"
715,Jose Rosales,cumbersome user unfriendly,cumbersome unfriendly install many popups,1.0 out of 5 stars,"Reviewed in the United States on May 30, 2021"
716,Wendy Gomez,watch return,sold dell computer understanding needed window 10 even though realized within day downloaded software policy appears return,1.0 out of 5 stars,"Reviewed in the United States on August 11, 2021"
717,Michael Holm,ready yet,first time trying,3.0 out of 5 stars,"Reviewed in the United States on March 4, 2022"
718,Julio C. Mendoza,happy customer,awesome,5.0 out of 5 stars,"Reviewed in the United States on March 19, 2020"
719,Amazon Customer,good protection,good product happy,5.0 out of 5 stars,"Reviewed in the United States on January 3, 2021"
720,Ellen Regina,worked,worked,5.0 out of 5 stars,"Reviewed in the United States on July 22, 2019"
721,mario hernandez,work window 10,bought amazon tried install window 10 pc several time successful always asked restart computer tried install restart still problem worse thing uninstall 2019 version installation 2000 version right mcafee version computer,1.0 out of 5 stars,"Reviewed in the United States on December 11, 2019"
722,Terre Carlstrom,installation issue,difficult install computer engineer product doesnt like component old mcafee simply install planning reach tech support try solution google none work,1.0 out of 5 stars,"Reviewed in the United States on December 12, 2019"
723,ROSINE R MCDONALD,hard innstall,hard download,2.0 out of 5 stars,"Reviewed in the United States on April 24, 2021"
724,Chijioke Ibeh,purchase product scam scam scam,amazon mcafee joke download installation software like scam money back warranty amazon neither buy product felt like robbed amazon,1.0 out of 5 stars,"Reviewed in the United States on May 6, 2020"
725,Amazon Customer,dont antivirus online,tried use computer never work proper way,1.0 out of 5 stars,"Reviewed in the United States on January 8, 2020"
726,Charles,already item downloaded,see purpose maybe already would like know,3.0 out of 5 stars,"Reviewed in the United States on December 30, 2021"
727,J,difficult downlod using amazon software,unable downlod purchase,2.0 out of 5 stars,"Reviewed in the United States on March 16, 2019"
728,scott youngquist,id buy hesitation,price nice problem installing laptop older one,5.0 out of 5 stars,"Reviewed in the United States on August 10, 2019"
729,michael,good,unable install contacted costumer service help whatsoever,2.0 out of 5 stars,"Reviewed in the United States on October 13, 2020"
730,Yuanwei Z.,junk,junk,1.0 out of 5 stars,"Reviewed in the United States on October 2, 2020"
731,Amazon Customer,yea,work,5.0 out of 5 stars,"Reviewed in the United States on October 9, 2019"
732,Jack A. Derry Sr.,super easy install use,easy install worth money,5.0 out of 5 stars,"Reviewed in the United States on March 11, 2021"
733,N-7100 Samsung,waste money,didnt download,1.0 out of 5 stars,"Reviewed in the United States on June 14, 2021"
734,Edgar Fuentes,awesome,used worked great,4.0 out of 5 stars,"Reviewed in the United States on March 10, 2021"
735,Wayne Galjour,mcafee total protection,liked digitally delivered matter minute,5.0 out of 5 stars,"Reviewed in the United States on January 7, 2020"
736,Not me,easy install,excellent price,5.0 out of 5 stars,"Reviewed in the United States on January 8, 2022"
737,G,great product,great value easy set,5.0 out of 5 stars,"Reviewed in the United States on August 10, 2019"
738,Guadalupe Figueroa,microsoft wrote binary bypass hacked still thing related,never would install mcafee wont touch nobody want take microsoft cantscared ineffective,1.0 out of 5 stars,"Reviewed in the United States on February 3, 2022"
