,User Name,Review Title,Review Text,Star,Review posted time
2020,Greg Bell,Love the echo show devices,"  I bought this device for my lovely wife who is working at home in another room.  It solved the problem of communication using our ""top of voice intercom"" and provides a nice way to share a video call during the day.  The other features of the device are also quite nice, e.g. the music, phone answering with Amazon Connect, and all the regular Alexa features.  Highly recommended!",5.0 out of 5 stars,"Reviewed in the United States on September 30, 2020"
2021,"Ben H. Schnapp, III",Do not buy for an elderly person if they do not have a smart phone,  Purchased for my elderly father so we can video chat with him during COVID.During setup it was found out that in order to setup and continue to use a smartphone must install the Alexa App and stay signed in for the device to function.  Unfortunately he only has a flip phone and unable to use a smartphone due to issues with his hands.Since the device is using WiFi why can the device not simply allow setting up an account on my Dad's computer so he can keep his flip phone?  I now have a useless Alexa Show.,1.0 out of 5 stars,"Reviewed in the United States on January 21, 2021"
2022,BG Travel,Video chat is misleading - disappointed,  While I like the idea of this device I’m very disappointed that it was mislead that you can make video chats. We purchased one For Grandma this Christmas so that we could drop in and see her. Unfortunately it’s been impossible to connect with her and was told that the only way is to upload my entire contact list on my phone to Alexa in order to just contact Grandmas Amazon device. This feels like a privacy issue and do not want to share my 300+ professional and personal contacts unnecessarily. I would anticipate Amazon had figured out a way to speak Amazon to Amazon.,4.0 out of 5 stars,"Reviewed in the United States on February 16, 2021"
2023,Preston H.,Gran Herramienta,"  Buen complemento para el manejo de mis artefactos inteligentes, basta solo con  una orden de voz y tengo el control de mi hogar, acceso a Amazon music, Audible, Amazon Kids+ y un sin fin the skill de Amazon que ayudan a que la vida sea mas simple. El sonido es muy bueno y complementado con los otros Echo Dot y Echo Show 8 que tengo en todo mi hogar puedo escuchar musica desde mi celular en toda mi casa con una gran calidad de sonido. Lo mejor es que puedes controlar todo desde la app de Alexa en tu celular, Tablet o PC. Simplemente Genial y cada dia Amazon tiene algo nuevo, se actualiza cada ciertos dias y tambien tiene un servicio limitado de Guardian en casa( a menos que pagues por el plan), ademas de las video llamadas o de voz que son de muy buena calidad sin importar donde estes, simpre estaras conectado con los tuyos.-100% recomendable.-",5.0 out of 5 stars,"Reviewed in the United States on March 20, 2021"
2024,Kindle Customer,Not as good as older models,"  The older model I can set the guard feature on the Alexa app, but not with the newer version. When you drop in on the older version you can see immediately. The new version you have to sort of call it and it takes a minute to focus in. You have to prop it a bit to make it not aim at the ceiling. The sound quality is fantastic. This version is sleek looking so I like that.",4.0 out of 5 stars,"Reviewed in the United States on March 17, 2022"
2025,Donny Larsen,Upgraded from the show 5,"  I originally ordered the show 5, but once received, the screen was too small for our kitchen. I ended up ordering this one and the show 8 sounds much better and is much larger.  I don't need my glasses to read the screen. Now the show 5 stays in the bedroom as a photo display and clock.  Alexa on both items is excellent.  I used to have the g-gle home unit but Alexa is much more superior in every way.",5.0 out of 5 stars,"Reviewed in the United States on May 20, 2020"
2026,Shyam Kumar Kotha,Dumbest smart device ever!,"  It does everything but the most basic function - display legible and clear clock at night! The designer must have been blind and chose to display grey text on a grey background using tiny corner of the screen. By the way, it can’t be customized at all! Who designed this crap??? Such a basic and fundamental feature is a complete failure.",1.0 out of 5 stars,"Reviewed in the United States on March 11, 2022"
2027,Tiago Beront ,The simplicity of use,  Love being able to speak for update on weather temperatures & forecast. Also general information for example scores of college football or perhaps the age of an actor as your watching a movie. Love the amazon music feature & the quality of speakers on the device. Also a fan of being able to chat with family on a larger screen than my phone. I also like the reminders whether to call someone or take meat out of freezer for dinner.,5.0 out of 5 stars,"Reviewed in the United States on January 5, 2022"
2028,D. McCormack,Great platform...just explore before upgrading!,"  I like that I can see things happening on the display and there are SO many great hints on the display. But this Eco simply does not ""hear"" as well. A simple requests absolutely stumps her, while I can go to another room and ask a ""lower"" level Echo the same request, and get an answer...Makes me wonder why I upgraded, if all I get is nice pictures on a display, and some periodic suggestions I might enjoy. Still overall am happy with the platform. If I had it to do over again: though the platform is good and rates 4 stars: in hindsight, would not have upgraded.",4.0 out of 5 stars,"Reviewed in the United States on August 18, 2020"
2029,kimie zajac,Awesome!,  Easy set up and now I can see my elderly mom who is on the otherside of the country every time we talk.  I bought two and set hers up and then mailed it to her.  All she had to do was plug it in and talk. It is voice activated and my Mom who does not like computers or cells phone or anything of that nature (generational she's in her 80s) just loves it. We talk and see each other every day.,5.0 out of 5 stars,"Reviewed in the United States on September 19, 2020"
2030,Ivan,Very nice device—hobbled by Amazon’s interruptions,"  This would be a great device except every time I ask a simple question like the current weather, for instance, it adds an incredibly frustrating “By the way…” at the end a rambles on about some stupid random suggestion. And Amazon won’t let you turn it off. Even if you turn off “suggestions” it still does these. It’s enough to make me want to toss them all in the garbage.",2.0 out of 5 stars,"Reviewed in the United States on December 26, 2021"
2031,Vicky Villa,Highly recommend!,  Love my Echo Show!  Easy to integrate with my Echo & Echo Dot.  Easy to integrate with my Smart Lights and plugs.  I enjoy the interesting subjects to ask about flashing up on the screen as well as seeing my appointments and reminders pop up.  I have it in my kitchen so I bought the stand to protect it from spills.  Her sound is awesome and she can hear very good!!  I got this as a gift for Christmas...Wonderful idea!  Can't wait to use it for my recipes while I cook!,5.0 out of 5 stars,"Reviewed in the United States on February 4, 2020"
2032,Sir Manny,More useful in office than just an Echo,"  The Echo Show 8 exceeded my expectations. Worked for a year with 5 Echos and a Fire Tablet 7 inch in my house controlling lights, sensors and cameras. Then purchased the Echo Show 8 to have a screen for recipes and timers in the kitchen. But found the Show to be more useful in my office. While typing it is easier to ask Alexa for answers rather than call up appropriate programs on the computer such as calculators and search engines.  I do not want a show in every room of the house, but still want one for the kitchen is in the future. My only negative is that it does not play Netflix.",4.0 out of 5 stars,"Reviewed in the United States on May 11, 2020"
2033,RDOFSB,"Stopped within 10 mins, broke my Echo 4th gen as well. Deadly for medically impaired","  I got the echo 4th gen a month ago so that I could do daily things that normal people do without complications, like turning on and off the lights. I thought that it worked really well and improved my life a lot, so I got the echo show 8 recently, as I moved and wanted to set up a camera at the front of the house.Within 10 mins of setting it up with the echo in my room, the screen changed colors and froze on this, giving this appearance. I tried to do the ""factory reset"", holding down the mute and volume down button for 15 seconds, only to see that the apple logo I was waiting for was also distorted as well. Since I de-registered it, there's no way of registering it anymore, other than that I bought it from amazon themselves just days ago.Whats worse is, my 4th gen echo is now permanently displaying a green ring. After just touching this echo show 8 for a few minutes and trying to set up speakers in 1 room, it's permanently damaged as well. It was a massive amount of money just for everything to break within seconds. The lights still turn on and off themselves, but this kind of malfunctioning is deadly. I just have asthma; Imagine an elderly person relies on this for their life, and it fizzles out with no way of repairing it.I don't know what to do other than return it at this point. My other echo device is permanently blinking green, with no hope of returning or refunding it.",1.0 out of 5 stars,"Reviewed in the United States on April 3, 2021"
2034,RDOFSB,Great new upgrade!@,"  The Echo Show 8 replaced the first edition Echo in our kitchen. After years of trusty service it was time to upgrade!! The Show allows us to view recipes and video and the music fidelity is very good! We also enjoy being able to video call friends and family as well.  The voice recognition seems better on this unit than the old black cylinder Echo device.  All in all, the new Echo Show 8 was a great addition to the kitchen!!",5.0 out of 5 stars,"Reviewed in the United States on November 30, 2020"
2035,Avid Reader,ITS AMAZING,"  Great deal was way bigger then I thought almost about the size of a iPad mini :) great size and a great help you can watch Netflix,Hulu, Amazon prize and more on this device :) if you have a ring door bell makes this device even better :) . Sound quality is awesome you can play music loud or soft :) love it.  ALEXA Software could use a few updates to make it easier to use the device.",4.0 out of 5 stars,"Reviewed in the United States on June 28, 2021"
2036,May,Not fan at all of echo 8,"  I had and old Echo for a number of years gave it to a daughter in Texas,  replaced it with the echo 8 figured we could see her while we chatted well the old one is still working the echo 8 keeps blacking out haven't even had it a year. I've tried shutting it down and starting redoing it from start didn't work. Not happy with it at all and would not buy the echo 8 again .",3.0 out of 5 stars,"Reviewed in the United States on June 28, 2021"
2037,Rose B. ,Decent screen not many options no alexa app for show,  It's nice to have a screen to look at when u ask for weather and news but it doesn't work with alexa app so it's a lot harder to set up even tho u have a screen to look at during set up. And surprisingly the screen doesn't have many options to use with it mostly cameras everything u can do with an echo and TV. I'd of thought the screen would of had more options. It's nice but not what I expected. Guess it's cheaper than portal lol if u want to video chat with fam but it'd harder to use than an echo and does half the things echo does. Id say good for kitchen stuff over bedroom. It's nice to wake up to a clock and weather but I'm sure cheaper options for just that. In kitchen u can look up recipes and make shopping list or order products.,3.0 out of 5 stars,"Reviewed in the United States on December 23, 2019"
2038,Beatrice3,"""Things to try"" makes this a FAILURE",  The screen constantly shows things to try on the bottom of the home screen. This can't be turned off. I know everything it can do since my I have had an echo for years and years. I don't need this message spit in my face every time I look at the screen. I would NOT recommend this product and may just send it back for this reason. Buy the google one you'll be much happier,2.0 out of 5 stars,"Reviewed in the United States on December 22, 2019"
2039,francisco brambilla,my review,"  I think it is a nice Tecky thing.  That is all, I have a stereo unit, computer, a cell phone, why do I need this on my counter???  I walk by look at the time, pictures, and weather temp. plus listen to some music.  So, most of the time it just sits there, I gave it 5 star rating cause it can do a lot of things, but, so does my cell phone, and I do not live for it either.",5.0 out of 5 stars,"Reviewed in the United States on February 2, 2021"
2040,Alex and Danielle,So far I'm impressed...,"  I like the ease of set up and integration with my other devices, Alexa/Blink/Ring, etc.  The display is better than anticipated.  I am still playing around with it but so far I am impressed and will likely order a second device.  Good job Amazon!I only rated four stars because I haven't had it long enough to rate a five yet.  I will update after a few weeks/months.",4.0 out of 5 stars,"Reviewed in the United States on February 20, 2020"
2041,Lauren White,Simple to set up and use.,"  I received this as Christmas gift and am completely thrilled.  I saw more than a few negative reviews about the ads that show on the home screen. I have to say it does not bother me at all. Not like I am constantly staring at the screen like a TV.  I  love that I can ask Alexa what time is the game on and she answers me, or tell Alexa to add an item to my shopping list as soon as I notice I am out of some item that is not a ""weekly buy"".  Setting alarms and playing music are easy as asking Alexa do it!  My Mom and brother also have this so now we can video chat and it is great.  I just need to get some smart plugs so I can control some light and such.  I am not very Tech savvy and I did not have any trouble figure out how to get the most out this unit...and there is always google to help answer any questions or get step by step instructions for what you need.",4.0 out of 5 stars,"Reviewed in the United States on January 22, 2020"
2042,Lauren White,My husband loves this!,"  Purchased this as a gift for my husband and he's thrilled with it. He uses this primarily to listen to music while he works on his oil paintings. He's very happy with the sound quality, and being a Prime member means he can access all kinds of music. It is easy to set up and use. We took it on a long vacation so we had it for news, used it as a clock and also for music.",5.0 out of 5 stars,"Reviewed in the United States on May 29, 2021"
2043,Mike,Pleasantly Surprised!,"  I purchased this because it was on sell, thinking if I didn't like it I would simply return it.  Well, that never happened. I definitely like the Echo Show 8, its a nice addition to my Echo family to easily access my ring cameras, the internet, hulu, prime, even my Apple music!.  The device is very responsive and easy to quickly set up.  I would definitely recommend it.",5.0 out of 5 stars,"Reviewed in the United States on November 17, 2020"
2044,Joseph McIntyre,Would have given 5 stars if…,  Really cool product and replaced my alarm clock on my nightstand with it. Works great but when it dims down for nighttime use the digits for everything except the time is too small to see without my glasses. I don’t sleep with my glasses on obviously. I know I’m not the only one with this problem. Needs to have the option to make larger so you can see the temperature etc.,4.0 out of 5 stars,"Reviewed in the United States on March 8, 2022"
2045,Guy Harris,Little piece of filth flime filth flime,"  Work fine for 2 mos then my unplugged it to rearrange and it hasn,t been right started the displayed time being off by 2 hours the time unplugged. Alexa would say correct time but could get the display to read correctly changed time zones in an attempt to correct. Finally had reset to factory to correct nearly 24hrs later. Now its about  the only thing working correctly",1.0 out of 5 stars,"Reviewed in the United States on March 5, 2021"
2046,Swizeltwirlz0002,Size does matter!,"  I owned an echo show before, the thinner one and loved it as an alarm clock.  It bothered me that the pictures I stream in the background were cropped.  This solves that issue.  It is a little bright for an alarm clock according to my wife, but other than that we love it.  It is big enough to actually watch shows or movies on it bedside.  The audio could use a little more quality.",4.0 out of 5 stars,"Reviewed in the United States on December 30, 2019"
2047,Celso M. Durias,Love how well this sounds!,  A little hard to connect with other echo shows. Directions are not clear as to how to set up. But we got them connect and they do very good. The drop in mode is excellent. Love this for checking in on my mom. She has a hard time dealing with not seeing us all the time and this made things a little easier on her. I would recommend this for checking in on elderly parents.,4.0 out of 5 stars,"Reviewed in the United States on March 16, 2021"
2048,Reeves,Love this!,"  I already owned the smaller 5"" echo show and loved it but wanted the larger one for my living room. This thing is such an improvement visually! Being able to view cameras on the large screen and video chat is much easier than on the small screen, and the voice recognition is perfect. We use it with alexa integrated smart plugs and such, it's so cool. Highly recommended.",5.0 out of 5 stars,"Reviewed in the United States on October 26, 2020"
2049,Rob & Austin Bender,Love it,  My daughter and I love it. She’s at the age where she can stay home alone and it gives her much comfort knowing I’m just a call away. We tried it out. I went down the street hung out. She thought I went to the store. And I dropped in on her and she was fine. Waited a little longer she called me to see what I was doing. It also gave me comfort knowing we can get ahold of each other.Music is awesome. Had many things you can do. But the main thing we use It for is to FaceTime.,5.0 out of 5 stars,"Reviewed in the United States on May 15, 2020"
2050,Alexalon9,Didn’t work out for me.,"  Because of covid my family and I couldn’t visit my dad in a nursing home. I needed a tablet that had the capability of video chatting. I figured buying this would be a cheaper rather than purchasing a iPhone or iPad. However, this device is highly inconvenient and hard to navigate through. I thought if I had trouble then my dad (who knows nothing about technology) would have even more trouble using it. I ended up returning it and purchased a iPad instead.",1.0 out of 5 stars,"Reviewed in the United States on March 30, 2021"
2051,Guy Schmidt,Don't buy this one.,"  THE AUDIO QUALITY IS TERRIBLE. I sent the first one back and the 2nd one does the same thing.  Music streaming cuts in and out, low/terrible bitrate.  Even with an excellent wifi signal strength.  I've contacted support twice and they claim to not have heard of any issues, however a simple web search will show that this is a problem for lots of others.",1.0 out of 5 stars,"Reviewed in the United States on June 8, 2020"
2052,Amazon Customer,Hmm,"  It’s meh for me. I love all the features, if they worked properly. That daily news briefing is a pain, and I can’t make it stop. I’ve googled, gone through all of the settings (pc and app), Alexa doesn’t understand and often takes me to the wrong things, mostly when I’m listening to music. My older show works just fine, we love it, but this one is not so good - maybe we just got a rough one lol",2.0 out of 5 stars,"Reviewed in the United States on May 13, 2021"
2053,K. Kittinger,The clock face and photo display no longer work,  With the last update the clock face and photo display no longer work,1.0 out of 5 stars,"Reviewed in the United States on October 5, 2021"
2054,D. A. King,Worked great for 10 mths,"  I bought this October 2020. It was working great until a few weeks ago. I noticed the time/date/temp would no longer display. I would tap the screen and it would come up but only for a second and then it would go dark again. Also when I'm able to play Spotify it gets glitchy. Sounds would cut in and out or it will just stop playing. Unplugging it and plugging it back in seems to fix it temporarily, but I shouldn't have to deal with this after having it for less than a year. I've had my Google hub for over a year with zero issues.",2.0 out of 5 stars,"Reviewed in the United States on August 18, 2021"
2055,Fara,What a device!,"  How could this not have been in my home before! I’m seriously glad I purchased it during the holiday season. It was out of stock but I purchased it anyway and it was well worth the wait! There’s so much that you can do. For me it was my baby monitor. Since I have two floors and the nursery is upstairs I just put a Wyze cam on the crib and voila! “Alexa show me the crib” and presto! Genius! And don’t settle with just the Show 5. Believe me you’ll be disappointed in the sheer size of the thing. For around $80 and it came with an Echo Dot for my upstairs, you can’t beat that.",5.0 out of 5 stars,"Reviewed in the United States on February 6, 2020"
2056,GGFlieger,So far so good,  I docked 1 star because I feel like there should be more video type skills to add to your Show.  I also think that its greatly missing a feature of casting or sending webpages to your show from your phone.  My wife wanted to use a recipe that she found on her phone and was unable to figure out how to get it on the show.  Overall the device is great and we like having it.,4.0 out of 5 stars,"Reviewed in the United States on December 31, 2019"
2057,Israel,Nice addition to the kitchen!,"  I haven’t had the Echo Show 8 very long but in the short time I’ve had it I love it. It looks great in the kitchen especially with the slideshow of photos that I have on Amazon photos. I turned off most of the features that it came with such as frequently updating the news as the display was too busy for my taste. So far I have used it mostly to listen to music, which sounds very good, but soon I intend to do a few recipe trials.  For me the 8” screen is perfect in its location.",5.0 out of 5 stars,"Reviewed in the United States on December 26, 2019"
2058,Ha N.,Definitely should get a stand for this.,"  A little frustrating that pretty much everything has to have an Alexa command to function. It would be nice if since you can pick what cycles across your home screen, if you could have icons that would start those functions.  Also if you have another Alexa device in earshot they both try to respond at times. You can only rename with a few choices, but if you do some 3rd party apps won't work unless Alexa is in the name.",5.0 out of 5 stars,"Reviewed in the United States on December 23, 2020"
2059,A. Waters,Echo Show 8,"  I've had have so much fun with this Echo. I love being able to see my family and talk to them as well as ask Alexa anything and everything from the time, weather etc to having her tell me a joke or play my favorite song. The pics, video and sound are all of top quality. In fact I'm so impressed with it, I ordered another one for my Daughter and her family. I highly recommend it.",5.0 out of 5 stars,"Reviewed in the United States on August 8, 2020"
2060,Amazon Customer,Not constant view of Blink Cameras.,"  Content is lacking. Bought to use with my Blink cameras but learned after my purchase that it won’t constantly show a camera view. So, while I’m in my office I can’t keep a constant eye on my front camera. I can look at it for segments but not constantly. It would be great if it would. The advertising for the product is very deceptive. I’m hoping that it will eventually have the livestream view of my Blink cameras.",3.0 out of 5 stars,"Reviewed in the United States on April 4, 2021"
2061,Napoletano,Works as advertised. Great little helper,  Alexa works as advertised. it's a great little helper. I keep mine in the kitchen. I use it often when I cook for recipes and as a timer. I can ask Alexa anything and I get my answer. There have been a few isolated occasions that Alexa couldn't help me out but 95% of the time she has the answer. I have the Dot upstairs in the master bedroom very helpful there as well.,5.0 out of 5 stars,"Reviewed in the United States on October 23, 2020"
2062,daria leibach,Photo viewer issues,"  It’s a photo viewer.  All portrait photos come up in the center of the viewer screen small, 2 inches x 2 inches.  The remainder around the photo sides is blurred out.  The landscape photos spread the whole screen.  I contacted Amazon and was told for portrait photos I would need to add the photos to the Amazon Photos, and then change the resolution.  That would take too much time for the amount of photos I have.  Most of my photos taken on my iPhone are in portrait mode.  This should be an easy fix for them.  They should not sell this until completed.",1.0 out of 5 stars,"Reviewed in the United States on October 28, 2020"
2063,Cooneylo,Sound quality much better than Echo Dot 3,"  I LOVE my Echo Show 8! I had a Echo Dot 3, which I was hoping had a better speaker than the Echo Dot 2, but it did not. I returned the Echo Dot 3 and for the Echo Show 8 instead and it's been great! The sound quality matches my Bose Mini II SoundLink speaker and I only need to use it at half the volume to fill my whole bedroom with sound. The video is good to, but the navigation menu is not great. It really wants you to voice activate everything, but doesn't always wait until you are done talking to start responding. A bit annoying, but worth the trade-off with the sound quality.",5.0 out of 5 stars,"Reviewed in the United States on September 3, 2020"
2064,movieman68,"Try ""Alexa..."" 👎","  I would definitely not pay $100+ for this. The fact that you have to spend $20+ for an adjustable plastic stand is ridiculous when one should have come with the unit. And the Try ""Alexa..."" is infuriating. There's a ton of settings for the home display but they don't give you the option to turn of the Try ""Alexa..."".",2.0 out of 5 stars,"Reviewed in the United States on March 13, 2021"
2065,Laury,Decent all in one device,  Sound quality is fair could be better clarity on some tones and would benefit greatly from a subwoofer stand or something similar.Nice for bedside alarm clock using alexa and music and video integration from voice commands using amazon products is seemless but could use more support with voice function for secondary apps within amazon video like HBO starz ect...,4.0 out of 5 stars,"Reviewed in the United States on November 16, 2020"
2066,Shana,LOVIN our Echo shows,"  Love my echo shows . They’re fun but sometimes it’s seems like a lot to have to say Alexa before very singe comm ad. And also keeping everything signed onto WiFi. If they get logged off or kicked off I have to program  It all again. Sometimes the recommended apps and instructions don’t work and that’s frustrating,  Other than that Echos abilities are endless and can be fun.",4.0 out of 5 stars,"Reviewed in the United States on February 17, 2020"
2067,Nery Encarnacion,A clock with the little clock emphasis,"  This joins 2 Echo Show 5s in the house, and is used in the kitchen. The font used for the clock is very narrow and artistic, which fits nicely with the scrolling artwork background, but makes telling time challenging at times.Frankly, I should be able to tell the time at all times, and Uncle Jeff seems to have told the project managers to avoid making that too easy for the customer.",4.0 out of 5 stars,"Reviewed in the United States on January 29, 2020"
2068,CASSIDY M ATTLESON,First Alexa Device to NOT listen,"  I have 7 Alexa devices and this one is the only one that on a regular basis, does not hear voice commands. At times, my Device in the bedroom which is twice as far from where I am speaking will respond Before this one.  I don’t know whether it is defective or this particular type of device is just not very good.  I have two of the smaller Shows and they work very well.",2.0 out of 5 stars,"Reviewed in the United States on August 24, 2020"
2069,Vincent Vuong,"Great Sound & Video Features, Plus Easy Setup","  Came pre-setup to my Amazon account & Wi-Fi.  Love the nature background screens & the ability to see album covers of what music is playing.  Internal speakers sound good.  plugged into our Bose Radio via audio cable sounds even better.  Do Note: unlike the Echo Dot 3, the Bluetooth capability is only for ""in"" signals, such as from your  cell phone.  Still exploring other features.",5.0 out of 5 stars,"Reviewed in the United States on December 17, 2019"
2070,Joseph A. Fusco,Much Improved from the Old Show,"  We have an Echo Show from 5 or 6 years ago that started occasionally  dragging and skipping when playing music so we got this one. It actually has much better sound than the old one, was easy to set up and the picture quality is so much better, it's like night and day. I also like the adjustable stand that we purchased separately. We are very pleased with the purchase.",5.0 out of 5 stars,"Reviewed in the United States on August 25, 2020"
2071,A. Watman,The best buy ever.,"  This product is so versatile but it is making me lazy. It wakes me in the morning with music or regular alarm, reads my kindle books in French or English, give me the news, recipes while I cook, tells me jokes, no need to google anything - it will narrates what I am searching. What a good deal for the price! It plays my favorite music, healing and relaxing music and all that without having to fumble or turn or type anything, it recognizes only my voice. I can make a call, take a look at the thermostat or check up on the Ring video bell. I feel like a queen in my castle, all that without lifting a finger. I keep it mostly in my bedroom but occasionally travel with it to the kitchen. But it is in my plans to acquire a second one. Wow!",5.0 out of 5 stars,"Reviewed in the United States on January 11, 2021"
2072,Crizzie,Legally Blind and Loving It!,"  I got this for a gift for my daughter who is legally blind.  Her whole house is pretty much Alexa enabled.  Adding this is great, so now she can have a bigger screen for seeing things, doing video chats, and checking the security system without having to use her phone or tablet.  Plus the kids can connect with me or any other family member with one any time they want!",5.0 out of 5 stars,"Reviewed in the United States on December 26, 2021"
2073,Richmond Kid,Does not easily integrate with Ring Cameras.,  Not terribly useful.  I purchased this along with several Ring cameras because I had the impression that I could easily view them through the device.  Unfortunately it does not work that way.  So far it’s been a nice Echo device with a clock.  In time I may learn other uses it can provide but it failed to do what Amazon implied it would.  The Ring app on my phone does work well.,2.0 out of 5 stars,"Reviewed in the United States on November 14, 2020"
2074,Ryan Kloman,Great Product,"  Wow! This is my first Echo Show product. I have owned the Echo Dots, but this is absolutely amazing! I love this because I mainly bought it for cooking. It reads you step by step recipes, and honestly for $80.00 you can’t go wrong. I highly recommend this product to anyone who wants to learn how to cook like myself. I have this set up in my kitchen, and it’s amazing!",5.0 out of 5 stars,"Reviewed in the United States on May 17, 2020"
2075,Kindle Customer,Highly recommend!!,"  I love the convenience of calling on Alexa to play my favorite music! The sound is impeccable! Great base!Time, temp and forecast available at a glance!News... recipes... videos... phone calls... merely a voice command away!  Very convenient for helping to locate your misplaced cellphone!I am very pleased with this product and would highly recommend.",5.0 out of 5 stars,"Reviewed in the United States on February 15, 2020"
2076,Philip Delvecchio,Baby Monitor,"  I purchased the Echo Show to use as a baby monitor when I'm watching my 5 month old grandson. However, I have used it for so much more. Such as, recipes, watch Amazon Video and, the best party is, I don't have to yell for my teenage son. It's everything it says it is and more.",5.0 out of 5 stars,"Reviewed in the United States on January 21, 2020"
2077,PJP,I thought I would hate it but I LOVE it!,"  Super easy to use. Just say Alexa XYZ, and she will give you a response. I love that I can look at my recipes while I’m cooking that she greets me in the morning with a time and temperature outside and also gives me a quick snippet of news. I love that I can ask Alexa to play some mellow beats and she does. She also will play soothing dog music for us. I truly thought I would hate this thing but I absolutely love it. You should have one in your home",5.0 out of 5 stars,"Reviewed in the United States on December 9, 2021"
2078,Sylvia Bierly,Screen size makes a difference....,"  I love the Echo Show 8 and glad I went with this one over the 5. The screen size is perfect for seeing recipes and other information. Works great for music you want to see the lyrics to, we use it for Karaoke. I did have some problems with it working with my Facebook photos, would only show about 20 of them and stop but I just went with Amazon photo storage through my prime and now it works great. So glad I choose this one and it was priced right.",5.0 out of 5 stars,"Reviewed in the United States on March 2, 2021"
2079,Michele,Surprised how much I love this!,  This is so much better than my old one.  I love that I can just look at it at any time and see the temperature without asking.  And cool stuff is always going across the screen of things to try or to ask Alexa.  I have it in the kitchen so I can ask for a recipe and it shows me it being made then displays the recipe and can opt to add ingredients to my shopping list.,5.0 out of 5 stars,"Reviewed in the United States on March 4, 2020"
2080,Donald Glasser,I just love it but the sound quality needs improvement,"  The Echo 8 is been a really great addition to the household.  Seems like everyday there are new tricks and ideas.  Still, I'm pretty disappointed in the sound quality. It seems muffled and with too much bass.  It fine for music and chatting but I had real difficulties in understanding conversations in movies or video. I tried adjusting it in the settings but that didn't help much.  Still, I am definitely happy with the purchase.",5.0 out of 5 stars,"Reviewed in the United States on September 9, 2020"
2081,Karma,We love these!,"  We have a few of these throughout the homes of family members. Drop in's, announcements and messages are lots of fun with this device. My kid just got his own for his b-day.Hint: Tell Alexa to make an announcement that it is time for a meal like ""Alexa, please make announcement...[wait for prompt] 'It's time for dinner'..."" You will get a big laugh.Alexa can't always detect your pin (when connecting to start/unlock the car - YES THAT!) and sometimes has a hard time with interpreting some commands but otherwise a fun connecting tool.",4.0 out of 5 stars,"Reviewed in the United States on May 26, 2020"
2082,Happy Camper,Great for someone new to Alexa!,  I was completely new to Alexa and I absolutely LOVE this product! Initially I wanted Alexa with a screen so I could get and keep a recipe up on the screen while cooking. I was tired of my phone going black in the middle of cooking. The screen is great and I especially love the shopping list feature- who knew it sorts the list automatically by category to make shopping easier! I am streaming music as well. I’m sure there are a million other things this does but for a novice this is terrific. It also looks great in my kitchen.,5.0 out of 5 stars,"Reviewed in the United States on November 13, 2020"
2083,Manda H,Staying in touch,"  I feel this device is necessary; during these trying time, with staying in touch with friends and family. I am able to video call family members so as to check up on them, or just hear their voice.This is a fantastic product; the picture clarity is Outstanding!!!This product arrived as described and has performed way beyond expected. 👍🏽👍🏽👍🏽👍🏽👍🏽",5.0 out of 5 stars,"Reviewed in the United States on June 23, 2021"
2084,Baquas,The weakest link,"  I have seven (7) echo devices, the echo show 8 is the only one not capable of being added to a speaker group.  I am not quite sure why, but it is not an option when creating groups.  This is the only con I have.  The screen is crisp and clear and the rest of the device is echo.",4.0 out of 5 stars,"Reviewed in the United States on March 31, 2021"
2085,TeesWorld23,Making the best with what I bought,"  I bought this to create a whole home Alexa service. We don’t really use it for the video part but when I have tried its hit or miss. Sometimes I can connect and sometimes I can’t.Voice recognition is the worst when you are in a drop in with another room and you want to “hang up”. It’s like my Alexa thinks I’m speaking gibberish, repeatedly.I wish the Hulu function was better or maybe I’m not using it right. It’s pretty annoying how we try to use it now.I’d like to be able to save recipes I find, so I can access them faster, if that’s an option, I haven’t figured it out yet.Other than that, I’m happy with my purchase. I wouldn’t trade up or down.",4.0 out of 5 stars,"Reviewed in the United States on October 25, 2020"
2086,True-Reviews,Seriously no Netflix.,"  Purchased 2 of these devices and was beyond disappointed that they don't support hardly anything, including Netflix. I mean come on Amazon and it needs a search bar when searching for movies on Amazon. You have to call Alexa and say the name of the movie. Who makes a device without a search feature in their own movie store?!? This could have been a great device but they have obviously pushed this out without features that would really make this device stand out, no quality, just pushed out quantity.",2.0 out of 5 stars,"Reviewed in the United States on April 20, 2020"
2087,SusieQPublic,Awesome! Love it!,"  I read a lot of negative reviews and was nervous buying this. They are wrong. Everyone is upset about the things rotating on the screen. You can stop this, you can customize what shows up, etc. I have helpful things like the weather or which of my teams won (or lost) rotate on my screen.The video is good and the sound quality is surprisingly awesome.My literal only complaint is that you can’t add apps. For example I wish I could add Netflix but I can’t seem to figure out how to.Overall wonderful. I would, and probably will, buy more.",4.0 out of 5 stars,"Reviewed in the United States on December 23, 2019"
2088,Tyler,Close to expectations,"  The SHOW 8 works well, but I agree with a lot of the reviews, I hate the ""Try Alexa"" at the bottom of the screen and then more words regarding the ""try"" on the middle of the screen. We need a fix to this. Also a little miffed that when I paired to a bluetooth speaker the SHOW speakers quit while bluetooth speaker plays. Would have been great to have both at the same time. Overall pleased.",4.0 out of 5 stars,"Reviewed in the United States on December 27, 2019"
