,User Name,Review Title,Review Text,Star,Review posted time
2079,Lee DAmore,Does what it’s suppose to,  Great doorbell!  Nice quality video.  Just wish when you go to view the alert that there is motion detected it didn’t take forever,4.0 out of 5 stars,"Reviewed in the United States on November 8, 2021"
2080,armando,My new bell,"  The Ring bell integrated seamlessly with my Ring module and with my wired existing bell. Nice product, great price",5.0 out of 5 stars,"Reviewed in the United States on December 20, 2021"
2081,myrnadavidson,Very slow response time when activated.,  Getting the real time video when activated doesn’t work. Response time and video alerts are really slow.,2.0 out of 5 stars,"Reviewed in the United States on February 2, 2022"
2082,MRS KATRINA,DETECCION DE MOVIMIENTO,"  la programación de detección avanzado y basico de movimiento es pésimo, no funciona el seleccionar las areas grises, sea l razón que sea, no funciona.",3.0 out of 5 stars,"Reviewed in the United States on December 19, 2021"
2083,A. Smith,Good product,  Everything with the system is great. Only reason isn’t five stars is because blink changed to a subscription plan and has stuff behind a pay wall that use to be free. That was the whole reason I bought blink so I didn’t have those restrictions behind a pay wall. But since I already have 7 cameras I’m sticking with them.,4.0 out of 5 stars,"Reviewed in the United States on November 3, 2021"
2084,RHal,"Fantastic doorbell camera, super easy install",  This doorbell camera is incredible! Hard wire installation took me about 10 minutes and about a minute to connect to my home network. Image quality is great and everything works just as it should. I couldn't be happier with this product!,5.0 out of 5 stars,"Reviewed in the United States on December 6, 2021"
2085,Steve ,Blink doorbell,  When the doorbell actually works it works well but it continues to say offline multiple times A-day. If I have to constantly have to reset it what good is it. I've tried every option my sync is close to the doorbell my Internet connection is excellent I don't understand how it's just always off line we'll be sending back to go with a more repital brand,2.0 out of 5 stars,"Reviewed in the United States on January 9, 2022"
2086,Steve ,Great device and great price,"  The Blink device was easy to set up and install. The camera has a very good view, very easy to use.",5.0 out of 5 stars,"Reviewed in the United States on February 24, 2022"
2087,jody52770,Horrible Night Vision,  What we wanted the most is night or semi dark vision on our front porch.  Didnt get it. Also the number of alarms due to cars driving by drives us nuts.,3.0 out of 5 stars,"Reviewed in the United States on February 7, 2022"
2088,Cory D,I love my Blink doorbell,"  I can’t imagine paying hundreds of dollars for any of the other camera doorbells. This one does almost everything you could want (I wish they offered a connectable indoor chime though). It works exactly as advertised, it’s easy to set up and install, it’s sharp looking, and it’s less that $50, what more could you want?",5.0 out of 5 stars,"Reviewed in the United States on February 22, 2022"
2089,Dave,So far GREAT,  This doorbell camera works great so far. I’ve only had it for a week but mounting/set up was a breeze.,5.0 out of 5 stars,"Reviewed in the United States on December 22, 2021"
2090,Marcel,Easy to install and set up,"  Instructions came in an email, and it was easy to install and set up. Very happy with it",5.0 out of 5 stars,"Reviewed in the United States on November 4, 2021"
2091,Toad,I can’t give less than one star,  The customer support for this product is horrible. I don’t know if the product works or not.,1.0 out of 5 stars,"Reviewed in the United States on January 14, 2022"
2092,Chris T. ,Great camera for the money..,"  Good camera for the money.. have wires to use.. but posted issues on the ""wedge"" posting..",5.0 out of 5 stars,"Reviewed in the United States on November 2, 2021"
2093,Alison,Look who’s there,"  Did not have a door bell. This is perfect. Can see who is on my porch, even if I am not there.",5.0 out of 5 stars,"Reviewed in the United States on January 22, 2022"
2094,Alison,Wireless & Easy to Sinc with Blink System,"  I have had Blink cameras for my house for 4 years now.  I have 5 around the outside of the house and 2 inside.  I have a set schedule for all of them, so adding the doorbell camera is great for motion detection is turned off.  If someone presses the doorbell, I can check in with whoever is there.  Very happy so far.  Wireless, sincs with my system, and easy to set up.",5.0 out of 5 stars,"Reviewed in the United States on November 5, 2021"
2095,Donna L Way,Works great,  The video and audio is clear. The app works perfect as well. Good price for great value.,5.0 out of 5 stars,"Reviewed in the United States on November 2, 2021"
2096,magilla55,Very nice purchase.,"  I really like this doorbell camera. It really needed better instructions,  but I figured it out.Picture quality is very good. Sound is good. Good purchase!!",5.0 out of 5 stars,"Reviewed in the United States on January 28, 2022"
2097,Kaila,Great add,  We added this to our Blink system and it works great! Very happy with the whole system.,5.0 out of 5 stars,"Reviewed in the United States on December 29, 2021"
2098,Desirae K,it sucks,  This thing is impossible.  You cannot even get the back back on after installing the batteries.,1.0 out of 5 stars,"Reviewed in the United States on January 14, 2022"
2099,Firefly,not as nice as Ring,"  It's ok. significant delays when loading live video, notifications lag a bit.  if you're already invested in blink, it's fine. if you don't have any blink hardware yet, just save up for a ring.",3.0 out of 5 stars,"Reviewed in the United States on December 17, 2021"
2100,Teez.,Good. BUT batteries died fast,  Like the hole product in all except that the batteries only lasted for not even 2 weeks,3.0 out of 5 stars,"Reviewed in the United States on January 9, 2022"
2101,Melody Wick-Schaff,Works great if you have solid Wi_Fi,  I had a lot of issues getting this set up. Customer support even replaced my device thinking it might have a fault. Turns out I needed a new modem and router. Once that was replaced everything works great.,5.0 out of 5 stars,"Reviewed in the United States on January 29, 2022"
2102,Michael K.,Works but,  Like the price but for some reason none of the masking works.  It’s going off all damn day.,3.0 out of 5 stars,"Reviewed in the United States on January 23, 2022"
2103,QueenWaterX,Amazon door bell,  I like that it has a clear crisp picture. Very competitive to the ring doorbell. So far so good.,4.0 out of 5 stars,"Reviewed in the United States on January 11, 2022"
2104,Shelmcn,Great clarity,"  Very impressed with the blink system great product for a great price it doesn't miss a beat, I've only been playing with this for just over a week now & have nothing bad to say,  I have not hooked it up to Alexa so can't comment on how that works. Very happy",5.0 out of 5 stars,"Reviewed in the United States on November 30, 2021"
2105,Pepper,The backplate is a cheap design that also isn't rigid,"  Unless the mounting surface is dead flat, the backplate lacks the rigidity to properly close.Furthermore, the flimsy plastic hooks that hold the main unit on the backplate are prone to breakage and you can't buy a replacement backplate separately.Fundamentally, an atrocious mechanical design.",1.0 out of 5 stars,"Reviewed in the United States on December 29, 2021"
2106,captdan2000,Easy install great product,  Connected to my old chimes in my home. Super easy. Blink app is so awesome and free!!,5.0 out of 5 stars,"Reviewed in the United States on December 19, 2021"
2107,luv2swim915,Terrible will not work with my indoor doorbells!,  Terrible will not work with my indoor doorbells! Customer service is not helpful at all!,1.0 out of 5 stars,"Reviewed in the United States on December 20, 2021"
2108,Stephanie,Cannot be hardwired,  Hardwired it to our front doorbell. Turns out it uses to much power to be able to be hardwired.,1.0 out of 5 stars,"Reviewed in the United States on November 6, 2021"
2109,donna Pough-Rivera,Easy to use!,  Really prefer the blink camera system over a company installed system. Easy to control and budget friendly!,5.0 out of 5 stars,"Reviewed in the United States on January 12, 2022"
2110,John C. Davidson,Great option for the price.,  This little camera is very reliable. Excellent for the price. I had bought other cameras before and all of them had issues with the wi-fi or when the power went off. this camera is excellent.,5.0 out of 5 stars,"Reviewed in the United States on January 11, 2022"
2111,B,Works,  I like the camera.  It was hard to slip the camera onto the back.  I watched a video and it still was a pain in the a**.  I didn't want to break the little hooks on the back.,5.0 out of 5 stars,"Reviewed in the United States on December 19, 2021"
2112,C. T. ,Wingman,  This is an excellent security system I already had a ring and this one is much better,5.0 out of 5 stars,"Reviewed in the United States on December 14, 2021"
2113,Jose Roman,Great low cost product,  Easy to install and use. Linking an account is not user friendly. In all it’s a great product.,5.0 out of 5 stars,"Reviewed in the United States on January 13, 2022"
2114,David Wittman,Disappointed that you need a subscription even with sync module 2,  Description says local storage with sync 2 module but after trial ended it said no recordings unless you bought a plan. So you need a plan. Very Misleading and disappointing.,1.0 out of 5 stars,"Reviewed in the United States on February 1, 2022"
2115,Kat1234,easy,  Easy to install and connect. Picture quality is very good and exclusion zones work much better than Ring doorbell for less than half the cost,5.0 out of 5 stars,"Reviewed in the United States on November 12, 2021"
2116,Paula ,Doorbell,"  Very nice unit, super easy to install and works with my other blink cameras and Alexia.",5.0 out of 5 stars,"Reviewed in the United States on November 14, 2021"
2117,Mark Wilson,Love it for the price and easy of mind,"  Ring is becoming too much with monthly pricing. This blink product is great, because i added it to my blink hub and its cheaper since i have local stortage instead of paying monthly.",4.0 out of 5 stars,"Reviewed in the United States on February 24, 2022"
2118,Colleen,Easy setup,"  Setup was a breeze.  Unit replaced existing doorbell using existing wiring with no issue. Integration to the Blink system was a breeze total install was under 20 mins.  I love that it uses the existing chime that was hard wired in the house and the separate wedge attachment was ideal for our placement.  Overall, extremely pleased with this and all Blink products.",5.0 out of 5 stars,"Reviewed in the United States on November 30, 2021"
2119,Tami N.,Disappointment,  It fails to provide video so many times and to use it at an OK performance is locked behind a subscription paywall. So you have to pay for the equipment and then pay a subcription to use your equipment on your internet. Its a garbage deal and its better to go buy ANY ELSE that lets you monitor your home. Its so frustrating that you want to smash it with a hammer.,1.0 out of 5 stars,"Reviewed in the United States on March 17, 2022"
2120,jaycee,Blink doorbell,"  I like this doorbell - nice clear pictures, adjustable motion detection, notification to my  iphone.",5.0 out of 5 stars,"Reviewed in the United States on December 21, 2021"
2121,Nel,Very poor quality,  Very poor quality,1.0 out of 5 stars,"Reviewed in the United States on October 25, 2021"
2122,Taya,Easy hookup,"  Mounted on my doorjamb facing down the hallway. Works fast..excellent picture...haven't used 2 way talk yet, but so far it is great! I have other Blink cameras and it connected to my Sync Module with no problem. I'm using it with batteries because of where I mounted it. I actually think it is clearer than my ""old"" Blink cameras.",5.0 out of 5 stars,"Reviewed in the United States on November 8, 2021"
2123,XODang,Mounting hardware is COMPLETE GARBAGE,  The mounting plate is secured with a tiny little tab that is supposed to keep the camera secured. It doesn’t. It’s so flimsy that it easily bends and the camera comes right off with the slight pressure. The camera is great but the .5 cents they saved with the mounting plate makes it a bad product.,2.0 out of 5 stars,"Reviewed in the United States on November 30, 2021"
2124,David R.,Easy to install,  Easy to install. Just removed the old door bell and screwed to existing anchors. Synced to my sync module and go to go.,5.0 out of 5 stars,"Reviewed in the United States on December 26, 2021"
2125,H/J Anderson,Does the job for the money,  It is ok. Night vision not to great. But if you have a light. Just leave it on all night.,5.0 out of 5 stars,"Reviewed in the United States on January 14, 2022"
2126,Amazon Customer,Works ok,  Works good for the price but it delays the sound and isn’t instant like a ring it. Glad I have them but will be upgrading to rings soon,3.0 out of 5 stars,"Reviewed in the United States on February 6, 2022"
2127,Rusty4115,Good Camera,  Camera works good. Motion detection is good.  Picture quality is adequate.  Satisfied,5.0 out of 5 stars,"Reviewed in the United States on December 27, 2021"
2128,Ray P. Gooch,Didn’t work out for me,"  I used this doorbell for about two months. I was not able to wire it due to my outdated panel. Since the battery died quickly I decided it was time to go back to my old school doorbell. When the doorbell was in use, the motion detection was poor. There were times you’d press the doorbell button and no response was triggered. This doorbell didn’t work out for me.",1.0 out of 5 stars,"Reviewed in the United States on April 28, 2022"
2129,heather frese,"Good product, difficult to securely mount","  Loving the blink video doorbell. Everything is cool except mounting the thing to the wall plate and/or wedge. The 6 little teeth that should catch are very difficult to align and secure to the doorbell. The video makes it look like its a smooth and easy up and over and slide down mechanism, and it is not at all.",3.0 out of 5 stars,"Reviewed in the United States on December 9, 2021"
2130,Leah Davis,Great Doorbell Camera - Need to follow directions!,"  Aunt and Uncle had one and really liked it, so I ordered one myself. Loving this product so far. Super easy to set up, I just followed the app instructions. Cool Product!",5.0 out of 5 stars,"Reviewed in the United States on November 1, 2021"
2131,kristinas2boys,Love it!,  Love having this doorbell camera … goes great with the rest of the security cameras,5.0 out of 5 stars,"Reviewed in the United States on December 2, 2021"
2132,QueTeePie,Works good,  Seems to be working well haven’t had any issues so far great door bell for the price,5.0 out of 5 stars,"Reviewed in the United States on November 20, 2021"
2133,factnotjack,Works great,"  Works great. Easy install, easy to link. Wired in to existing doorbell. Great picture",5.0 out of 5 stars,"Reviewed in the United States on December 29, 2021"
2134,Amazon Customer,I love being able to see what is going on,"  I think that the night vision could be better,  but I am still trying to fine tune mine",4.0 out of 5 stars,"Reviewed in the United States on December 6, 2021"
2135,Vince Sweeney,Missing inclined mounting plate.,"                    The media could not be loaded.
                




   The mounting instructions shows an inclined mounting plate that doesn't come on two that I order and the product support doesn't even know what the he'll it is the she hang up. The mounting on the right does not exist.",2.0 out of 5 stars,"Reviewed in the United States on November 8, 2021"
2136,Wayne T Jackson,le compras la cámara y tienes que pagar mensual.. no  lo recomiendo,  Uno le compra la cámara y todavía tienes que pagar mensualmente no lo recomiendo 👎 .. cambiaré de  camara por una que tenía antes y la otra cámara  no se tenía que pagar  mensualmente ...,1.0 out of 5 stars,"Reviewed in the United States on February 27, 2022"
2137,Ajax,Love the view,  View covers the street in front of house. Set up was easy. Works great with Alexa.,5.0 out of 5 stars,"Reviewed in the United States on March 18, 2022"
2138,Perry ,It's worth the money that you pay for it,  Liked everything about it though it's really good it works great but like if you have backyard have moving things in your backyard put it at the lowest setting sensitivity because otherwise you'll be hearing it go off every couple of minutes,5.0 out of 5 stars,"Reviewed in the United States on February 2, 2022"
2139,Donald,It isn’t real-time door bell.,"  It isn’t real-time door bell.it informs in phone a minute later. When we try to see who is at the door, we can’t open the app",4.0 out of 5 stars,"Reviewed in the United States on January 29, 2022"
2140,Linda,No tiempo REAL,"  La vista en vivo, es sumamente lenta, el tiempo qué pasa cuando tocan el timbre y se carga la imagen en el Cell o la TV, no es rápida o tiempo real. Hay un deface de unos 35-40 segundos, muy lento.",3.0 out of 5 stars,"Reviewed in the United States on February 5, 2022"
2141,BIBHUTI,Stopped recording motion,"  The doorbell stopped recording motion. I spent an hour on a chat with someone reading off a script. We never got it to work. Later that night it started working, then the next day it stopped again.",1.0 out of 5 stars,"Reviewed in the United States on December 29, 2021"
2142,Harvey,WHY DID I WAIT SO LONG???,"  I've been wanting something like this for a long time and when I saw the price, decided to get it. It does everything it says, runs on batteries and was very easy to set up even for a woman/senior citizen like me. Don't wait if you've been thinking about getting one.",5.0 out of 5 stars,"Reviewed in the United States on February 25, 2022"
2143,Andrea C M,Can’t get it to pick up motion and notify me,  The doorbell works fine but it couldn’t be wired to the original doorbell and the motion detection does not work. I want to know when someone is at the door and not just when they press the doorbell.,3.0 out of 5 stars,"Reviewed in the United States on February 7, 2022"
2144,jose m vidal,No notifications when bell is rang,  Unable to receive notifications when doorbell is rang. All notifications are turned on. Under chime settings is says disabled but no option to enable it.,3.0 out of 5 stars,"Reviewed in the United States on November 6, 2021"
2145,Dale Rivendale,Does not ring like a doorbell without hardwiring,"  I do not like that it doesn't ""ring"" inside anywhere in the home. That seems like a feature that could easily be added. I have purchased inexpensive wireless door bells in the past that came with a receiver that you plug inside and it would chime loudly when the bell was rung. This does not do that. It only sends a notification to your phone.",3.0 out of 5 stars,"Reviewed in the United States on November 21, 2021"
2146,Allen Elser1,Good security at a fair price,  Fairly easy to install. Hard wire hook up a little tricky and night camera is ok.,5.0 out of 5 stars,"Reviewed in the United States on December 17, 2021"
2147,Alexisj27,Doorbell,  Does not work with current system inside the house so you must have your phone with you in order to hear the doorbell ring when someone is at the door,5.0 out of 5 stars,"Reviewed in the United States on November 17, 2021"
2148,Daniel J.,Good daytime security,"  The door bell works great during the day time, set up is easy, live view is great. Only down side is night time. If you don't have a light you can't see anything. A porch light only gives you about 10' of vision. That's the only down side is night time. Everything else is awesome",3.0 out of 5 stars,"Reviewed in the United States on December 11, 2021"
2149,Daniel J.,Does not hook to Alexa very well,  I love that it contacts my phone every time someone is at my door it has a very good job,5.0 out of 5 stars,"Reviewed in the United States on January 10, 2022"
2150,Amazon Customer,Works perfectly!!,  Easy to install and setup.  Integration with Alexa was easy and worked perfectly.,5.0 out of 5 stars,"Reviewed in the United States on December 15, 2021"
2151,Amazon Customer,Keeps dropping from module. Really becoming a hassle,"                    The media could not be loaded.
                




   Non stop blinking. When it connects it stops and then disconnects again",1.0 out of 5 stars,"Reviewed in the United States on December 19, 2021"
2152,Jim Abu-Staiti,Junk purchase sending back,  The camera will not latch to the mounting plate!  And I was stupid enough to purchase two!  Both will be going back for a refund.,1.0 out of 5 stars,"Reviewed in the United States on November 22, 2021"
2153,anthony,Better than Ring,  No subscription required. That's all you need to know. Same features I have both,5.0 out of 5 stars,"Reviewed in the United States on December 31, 2021"
2154,Ribo,How useless,  I haven’t even had time to enjoy the thing battery already dead I don’t like this at all,2.0 out of 5 stars,"Reviewed in the United States on January 1, 2022"
2155,Michael Memoli,Quality,  The doorbell works great but I'm having a hard time connecting it to my Alex eco,4.0 out of 5 stars,"Reviewed in the United States on November 17, 2021"
2156,HG ,"Great Doorbell Cam, no subscription required!","  I think this Blink doorbell cam is better than my parent’s Ring camera. The amazing view is very clear, sound works well, and the night vision is excellent.The most important feature that is better than Ring? No subscription!!",4.0 out of 5 stars,"Reviewed in the United States on December 17, 2021"
2157,Tony Lindo,Bad design,  This is IMPOSSIBLE to mount! Really bad design! This is going back IMMEDIATELY!,1.0 out of 5 stars,"Reviewed in the United States on December 24, 2021"
2158,VspAlum,Nice add on to camera,  Doesn't hook up to old door bell guess power isn't right. Wish it notifed u on phone when someone rings the bell.,5.0 out of 5 stars,"Reviewed in the United States on December 9, 2021"
2159,Isaac,Pretty easy install,  The install was pretty easy. One problem I had was I removed the batteries after linking it with account because the camera is powered by the 24v for doorbell. It would have been helpful if the instructions said to leave the batteries in.,4.0 out of 5 stars,"Reviewed in the United States on November 8, 2021"
2160,Megan McLeod ,Blink bad  mount  designed,  Blink If you guys would have instructions to do the mount  better you would have a good product but just because you didn’t take the time looked it you will not have this problem remember not all people are handyman I’m a handyman and I had trouble putting this up,3.0 out of 5 stars,"Reviewed in the United States on November 7, 2021"
2161,Megan McLeod ,Great doorbell,  This device was super easy to setup and synch to myBlink app on my phone.,5.0 out of 5 stars,"Reviewed in the United States on December 28, 2021"
2162,Robert,Getting Help from Customer Service.,  New update - Sync module has arrived so I'm revising to 3 Stars to see how this one performs before increasing rating.Blink contacted me and has promised to send me a new module.  Will see how that goes once arriving.  Sync module continuously goes offline.  Don’t waste your money.,3.0 out of 5 stars,"Reviewed in the United States on February 24, 2022"
2163,Beto,if you have a hard wired connection.,  Horrible camera!!!! You can only view a live feed if you have a hard wired connection. So why is this camera a Wi-Fi wireless camera but can’t view live feeds unless someone presses the doorbell. The camera is definitely not worth the money and I would definitely ask blink to REFUND me in full.,5.0 out of 5 stars,"Reviewed in the United States on November 11, 2021"
2164,Kenneth Sparr,Good put additional subscriptions reqd,"  Even though the product is good, they have started charging additional for the automatic motion recording, which came free in blink cameras. Four stars for that reason.",4.0 out of 5 stars,"Reviewed in the United States on December 29, 2021"
2165,Chris,Make more noise outside than inside,  Video and sound is good. Delayed response to phone and can’t hear it on Alexa.,4.0 out of 5 stars,"Reviewed in the United States on November 12, 2021"
2166,Murray Cole,The camera doesnt work below 20 degrees,  Love the camera but constant problems with linking to alexa echo dot and anytime the temp goes below 20 degrees it no longer works,3.0 out of 5 stars,"Reviewed in the United States on January 11, 2022"
2167,Justin,"Door bell good, Blink app, not so good!","  Like the doorbell. Would of gave 5 stars, but  extra Blink account that I pay $10 a month for, will not show video clips for the doorbell. I put in the doorbells code and still not working as it is supposed too???",3.0 out of 5 stars,"Reviewed in the United States on December 8, 2021"
2168,Danielle,Affordable,  Only complaint is that it is almost impossible to mount doorbell to backplate!,5.0 out of 5 stars,"Reviewed in the United States on February 7, 2022"
2169,Sara Griffin,Great unit,  Easy to install. Motion detector works great. Love seeing who is at the door.,5.0 out of 5 stars,"Reviewed in the United States on November 25, 2021"
2170,TomG,wont work,"  tried for 2 hours to set this up, NO tech support, just send it back. too bad",1.0 out of 5 stars,"Reviewed in the United States on December 1, 2021"
2171,vincevng,Meh...,  It's okay. Screws and anchors are undersized.  Not designed to use in stucco.,3.0 out of 5 stars,"Reviewed in the United States on November 23, 2021"
2172,Robin H,A little difficult to attach the doorbell to the backplate.,"  Be sure to follow the directions carefully when mounting the doorbell to the backplate, it's a little tricky. The backplate must be mounted before attaching the doorbell. The camera provides good quality images, and is a nice addition to my other Blink cameras. I was able to add it to the existing sync unit.",4.0 out of 5 stars,"Reviewed in the United States on November 14, 2021"
2173,Jen,Parent approved,  My 60+ year old dad was able to install on his own. He loves it already and sends us pictures all the time.,5.0 out of 5 stars,"Reviewed in the United States on January 23, 2022"
2174,CS,Great Video....horrible battery life,  I received my blink doorbell camera on 2/27/22 and it is now 3/2/22 and its already telling me to replace my batteries.....these are suppose to last a long time but if I am having to replace batteries every week or less then something is not right.,3.0 out of 5 stars,"Reviewed in the United States on March 2, 2022"
2175,David Rodriguez,Disappointed,  Still trying to figure out why it doesn't connect with my current chime system,3.0 out of 5 stars,"Reviewed in the United States on March 15, 2022"
2176,Adkins Services LLC,Poorest tech support I have ever experienced,  After 5 days my blink module wouldn’t connect to server tried the trouble shooting tips online without progress. Emailed without response and called and disconnected instantly about a dozen times. Do yourself a favor a get a ring. If you have any problems you basically have to buy another.,2.0 out of 5 stars,"Reviewed in the United States on December 22, 2021"
2177,Amazon Customer,Sad but true,  Way to slow literally takes 2-5 minutes to enter into live view or to answer the door bell. Using Alex to view the live video feed always fails. When trying to watch live video feed the video fails to load 8 out of 10 times motion detection is slow and lags in the recording.,2.0 out of 5 stars,"Reviewed in the United States on December 31, 2021"
2178,Amazon Customer,Battery life.,  The battery life is great. Have 10 Blink cameras & the long battery is real.,4.0 out of 5 stars,"Reviewed in the United States on November 30, 2021"
2179,Amazon Customer,Save your money,"  Just buy a Ring, they work flawlessly…worst purchase I’ve ever made on Amazon.",1.0 out of 5 stars,"Reviewed in the United States on January 25, 2022"
2180,jonathan,Waste of money - Amazon only wants you to purchase a $torage Plan!,"  I already had Blink Cameras so it was a natural step to replace our Ring doorbell with a Blink doorbell, just to have the simplicity of one system. All my cameras have free storage, but new devices, like the Blink doorbell, require paid storage. Sad, but now I have a $35 doorbell button. Looks like I’ll go back to Ring.",1.0 out of 5 stars,"Reviewed in the United States on December 21, 2021"
2181,Stephen Dicharry,It works !,  Very happy with it  We are out of town and can see what is happening at home,5.0 out of 5 stars,"Reviewed in the United States on January 28, 2022"
2182,Flo,Good product,  The camera works great but mounting it was a slight pain. It’s easy to mount but when you clip it onto the mounting plate it is hard to clip in my son rang it to test it and it kept disconnecting from the plate and shutting the camera off. Once I got it clipped in tight it works great now.,4.0 out of 5 stars,"Reviewed in the United States on January 20, 2022"
2183,Pita1234 \,Security reasonably priced,  We added this onto other outdoor camera setup and it has a better picture and range than the cameras. Highly recommend.,5.0 out of 5 stars,"Reviewed in the United States on January 6, 2022"
2184,Floyd P.,Infrared night vision is atrocious. Nothing shows at night.,"                    The media could not be loaded.
                




   The attached video is from 2:14 am. Not acceptable at all. Some day videos do the same thing.",1.0 out of 5 stars,"Reviewed in the United States on December 20, 2021"
2185,Melissa Torres,Loving the Blink doorbell!,  So pleased with the motion detection and camera. Didn’t think it would be so clear!,5.0 out of 5 stars,"Reviewed in the United States on January 20, 2022"
2186,Elida,Basic,  I thought it would allow individual settings but it is just another camera.,3.0 out of 5 stars,"Reviewed in the United States on November 1, 2021"
2187,grace smith,Throw away your RING doorbell!,  This is a better camera than the several blinkx2 cameras I have. I love it!!!,5.0 out of 5 stars,"Reviewed in the United States on January 5, 2022"
2188,I. B,Does the job,  Just like having one of the regular outdoor blink cameras except it's got a doorbell on it.,5.0 out of 5 stars,"Reviewed in the United States on March 3, 2022"
2189,Tiffany Oakley,Underwhelming instructions,"  Didn't know the instructions would be on my phone after I mounted the camera. Had to remove the camera which is NOT intuitive. After putting the tool into the slot, of which there are many, it finally released and flew across the porch, meanwhile slicing my finger open. Otherwise a quality product thusfar. Wifi connection is a breeze.",4.0 out of 5 stars,"Reviewed in the United States on November 26, 2021"
2190,James L Margrave Jr,Useful but not great,  This is useful but far from perfect. Upgraded my wireless internet to avoid buffering but it didn’t help. Huge delays and some times there’s no connectivity,3.0 out of 5 stars,"Reviewed in the United States on January 19, 2022"
2191,kaicat21,Quality image could be better,"  Do the job and record anyone who ring our bell, or just is in front of door",4.0 out of 5 stars,"Reviewed in the United States on December 4, 2021"
2192,Dayana M,Easy and fast setup,  So simple and easy to setup and use. Thanks. Amazon for such a great value.,5.0 out of 5 stars,"Reviewed in the United States on February 21, 2022"
2193,Ricky D.Chastain,Glitches,  Sometimes it works sometimes it dont. I dont know what's going on with it.,2.0 out of 5 stars,"Reviewed in the United States on January 21, 2022"
2194,Angela E,Very clear & easy set up,"  My only suggestion is adjusting the sensitivity lol. I get notifications if the wind blows too hard. Overall, very happy with my purchase. Night vision is much clearer without porch light on but that isn't anyone else's fault. I purchased a few more blink outdoor cameras after this one.",5.0 out of 5 stars,"Reviewed in the United States on December 7, 2021"
2195,T,"Great Camera, eats batteries","  Love the camera, easy to use app (please give us browser acess), but the camera eats double A batteries like a freaking Hungry Hippo. I moved my sensitivity lower to decrease activation, but I wish I didn't have to pick between security and a fistful of batteries a month.",4.0 out of 5 stars,"Reviewed in the United States on December 27, 2021"
2196,MorningGlory,Motion sensor doesn’t work well.,"  I wish the motion sensor was better it seems like you have to be very close for it to pick anything up. And it only does motion sensing when its “armed”.  You can’t have a constant “live view” without the sync mod which is a bummer. Camera seems very clear and good, picks up good audio.",3.0 out of 5 stars,"Reviewed in the United States on April 27, 2022"
2197,Jay D. Graham,Great quality but slow connection,  Even bought a extender because blink won’t connect to Wi-Fi 6 and it’s still slow,3.0 out of 5 stars,"Reviewed in the United States on December 22, 2021"
2198,datacrashMD,Everything I wanted and more,"  Activation was simple, installing the cameras and bell was a breeze with the help of the links sent via email and my system is up and running, I am having a little trouble finding the subscription cloud service but that may be since I’m getting the first month free. I’ll be adding indoor cameras soon, very satisfied!",5.0 out of 5 stars,"Reviewed in the United States on December 30, 2021"
2199,Charles Hollinger,Easy and affordable,  I see a lot of complaints about mounting difficulty. It literally took me 30 seconds.,5.0 out of 5 stars,"Reviewed in the United States on November 6, 2021"
2200,Nicole P.,Does not include all hardware needed to mount.,  The doorbell works I was able to at least add it to my existing Blink camera system but it’s missing the wedge which is traditional Amazon fashion sold separately for $8 on sale. $8 for a piece of plastic manufactured in China for .10 cents that should be included in the first place. Way to go Amazon!,3.0 out of 5 stars,"Reviewed in the United States on November 5, 2021"
2201,lynn,Batteries don’t last,  Lithium batteries don’t last and have to be replaced/recharged too often.,2.0 out of 5 stars,"Reviewed in the United States on December 11, 2021"
2202,Adolfo Mejia,Great,  This video door bell is awesome. It gives a clear picture and has a long range of visibility. I am glad I made this purchase.,5.0 out of 5 stars,"Reviewed in the United States on January 6, 2022"
2203,Adolfo Mejia,delayed Detection,  Doesn't alert me in time. I get the alert on my phone 11 minutes later. I can't get it to connect to the Alexa app. I've tried several times.,1.0 out of 5 stars,"Reviewed in the United States on December 16, 2021"
2204,Caitlin,Best bang for the buck.,  Great product. Works well and as expected for it's price does everything you need it to do.Functionality: As ExpectedUser Interface: IntuitiveDesign: FriendlyCost: competitiveQuality: consistent/ premiumSetup: easyWired: yesWireless: yesLocal Save: yesCloud storage: yesWhat more could you ask for?,5.0 out of 5 stars,"Reviewed in the United States on December 22, 2021"
2205,Sam D.,Disappointed,  Im so disappointed in this product they false advertise..they don’t tell you that you need the sync module so it can properly function.,1.0 out of 5 stars,"Reviewed in the United States on February 23, 2022"
2206,James T. Mcintosh,Ring is better,  I have had alot of issues with it. Sometimes don't record voice or video.,1.0 out of 5 stars,"Reviewed in the United States on January 11, 2022"
2207,Linda Clark,Button is not lit.,"  I really like this doorbell, looks nice and can ring your existing bell in the house. The only thing that needs to be fixed is to have the button be back lit all the time if it is hardwired. At night, if someone comes to your door, it would be very hard for that person to see the button to push,for the bell. If they fix that I would give it 5 stars.",4.0 out of 5 stars,"Reviewed in the United States on November 12, 2021"
2208,Adrianna,Awesome product,  Love this product so far. Was easy to instal. It has a wide frame so I can see my car and both neighbors on both sides of me. Night vision is easy to see.,5.0 out of 5 stars,"Reviewed in the United States on December 27, 2021"
2209,David Dearstine,Great video doorbell,"  Easy to install, super nice video, and easy to usealso a great price... A must-have",5.0 out of 5 stars,"Reviewed in the United States on November 19, 2021"
