,User Name,Review Title,Review Text,Star,Review posted time
1304,Jim,As good as my ring camera at a fraction of the price,"  We got this to determine which of our dogs was soiling the stairs in the middle of the night, and it did the job. It's easy to set up and works great in the dark and during the day. I also found the software easier to use than the Ring cameras. Like with Ring they will get you on the monthly subscription costs for video storage after the free 30 days expires. Overall, great for the price.",5.0 out of 5 stars,"Reviewed in the United States on September 25, 2021"
1305,Madison Jensen,Works great,"  This isn't movie quality stuff here.  The app shows in real time but there is a delay.  The quality of the video is good, but not spectacular.  It can get a little buggy when it changes from night to day, sometimes it records as if something moved when it didn't.  It is just the change from night to day modes.  Its a solid thing for $30-40.  Keep expectations reasonable and you won't be disappointed.",5.0 out of 5 stars,"Reviewed in the United States on August 2, 2020"
1306,Christina,Night vision?,"  These are great in all daylight conditions or in well lit rooms however, at night it looks like the room is filled with smoke…even with the highest setting  of IR intensity set…actually, the higher the setting…the worse the image quality.  I thought at first that I left the plastic cover over the lenses but, I did not.I love the full size Blink cameras but, it just seems that the mini-cams are lacking the same attention to pic quality.",3.0 out of 5 stars,"Reviewed in the United States on February 20, 2022"
1307,Cassandra,No continuous recording,  It does not record 24-7 I had no idea so I bought a Laview camera that does,2.0 out of 5 stars,"Reviewed in the United States on November 21, 2021"
1308,steve,Not a good baby monitor.,"  There’s a lot I like but a lot I don’t like. I’m during these to watch my kids. They’re 3 and 5. I wanted to record any thing that happens at night. Night terrors, falling out of bed, bad dreams etc. each of them have had multiple episodes. The Camera has not recorded any of their movement and I have the motion sensitivity turned all the way up. This pisses me off. Also, when the camera turns on it clicks. It makes an audible clicking sound and it was woken up my children at night. This also pisses me off. I am now so annoyed that I  going to take them down and find another type of camera.",2.0 out of 5 stars,"Reviewed in the United States on January 1, 2021"
1309,constance brown,Great price!,"  Love this thing! So worth the price! Picture quality is pretty good, it dings my phone when there is motion in that room, I can talk to the person in other end by hitting talk button in app. One less star cause there is a major lag when talking back and forth and it should be chargeable but you have to keep it plugged in. Cool thing is that u can unplug and put it n any room at any time!",4.0 out of 5 stars,"Reviewed in the United States on January 31, 2021"
1310,Guy Grindborg,Rip off,  To have to pay for a service after not having to with  an entire system is a rip  off. Already bought blink system and was told you could add cameras later. Then Amazon changed the rules where you have to pay a monthly fee.,1.0 out of 5 stars,"Reviewed in the United States on November 21, 2021"
1311,Anthony C.,Getting something different,"  It basically chooses when to work even when you set all the settings up. Finally caught my neighbor putting trash in my bin, I watched them do it and was happy to get it on camera. Only for some reason it logged me out and it didn't record a thing. It does have night vision, but not through windows? What? It's always something with this thing. I'm done with it. Buying a different setup.I do like the voice option.",1.0 out of 5 stars,"Reviewed in the United States on July 3, 2020"
1312,Abraxas,Great little gadget,  For the price this little camera has truly surprised me. My main reason for buying it was to keep an eye on my 2 black labs to figure out who my troublemaker is. The motion detection has been great and it's been fun getting notifications and checking in to see what the dogs are up to. The night vision is truly what shocked me out of a device that on first glance you really wouldn't think would probably be that great. The night vision is crystal clear.,5.0 out of 5 stars,"Reviewed in the United States on October 25, 2020"
1313,Sidney,Overall not good,"  I would not recommend this camera. I bought it to see what animals have been leaving ""gifts"" in my front yard but the motion detection only turns on when cars or people go by. For some reason it does not pick up on animals and it also does not record consistently. It often misses huge chunks of the day, like only filming at night for example or missing 8 hours at a time. And cars drive in view about every ten minutes so I know it's not for lack of movement. The ""'night vision"" is also just an extra light that turns on but if you have the camera set up indoors facing a window, the light will just reflect back on itself. And it requires an outlet to plug in to so unless you have an outlet outside it is very difficult to set up outside for the ""night vision"" to actually work.",1.0 out of 5 stars,"Reviewed in the United States on October 12, 2021"
1314,Aces,There's better cameras for the money,"  You can't monitor the live video feed for more than 5 mins at a time!??! 30 secs by default but if you press the talk button, it gives you 5 mins before the live feed cuts off. No way to record locally.  they're trying to  force you  to pay for their cloud service. I don't need another monthly fee. There's other issues but if those two don't bother you, then.... IMO keep looking. I went with Eufy.",2.0 out of 5 stars,"Reviewed in the United States on November 7, 2021"
1315,Gypsierose01,"Great Value, Excellent Picture, Intuitive Software","  Love these mini cameras! Great, simple operation with very good picture. Currently using 3, two inside, one outside- installed in porch light, and doing fine although not intended for outdoor use, no problems thus far. Software is intuitive- allows for many adjustments such as sensitivity, and motion zone selecting. Had up and running for about a month, so far so good. Night vision inside is excellent considering the low cost and small size. We are very pleased so far.",4.0 out of 5 stars,"Reviewed in the United States on July 8, 2020"
1316,Michael W.,Misleading product info,"  At first I was really enjoying this security camera. I use it to see my pets when I'm not home. However, they were not very forthcoming with how the video recording worked. After about a month, it stops keeping a recording of your video. So if I get a notification about motion and I try to look at what the motion was, I will not be able to see it. I am only able to look at the live feed.",1.0 out of 5 stars,"Reviewed in the United States on January 29, 2022"
1317,Stefan & Alexi,Does not work as Baby Moniter,"  Does not work as a baby moniter. The Echo Show only streams video for 10 minutes at a time, does not give movement alarm. Blink app makes you press continue every 30 seconds for up to 5 minutes and then you have to disconnect and reconnect. No talk back on Echo Show.If you only want to look in on the camera occasionally then maybe it will work for you.  Maybe to check in on a pet? The picture is excellent. Significantly better than my dedicated video baby camera from V-tech.",2.0 out of 5 stars,"Reviewed in the United States on June 2, 2020"
1318,K. Humes,Cameras are unreliable.,"  I've had blink cameras for years now and added these recently. They motion detection is unreliable. Turn it up too high and it picks up dust movement, turn it down one setting below and it won't pick up people walking past. One is in my garage and it often won't trigger even with the car pulling in and out, but will trigger after when a piece of dust floats by.I really want to like these, but they just aren't reliable enough.",2.0 out of 5 stars,"Reviewed in the United States on February 19, 2021"
1319,Kayla,It’s OK. NO CONTINUOUS LIVR VIEW,"  This product ok. There is no continuous live view, which I knew before purchasing. This isn’t too bothersome if youre just checking on someone and don’t need to be watching your cameras for a long period of time. Another downfall is that you cannot view multiple cameras at once. You also have to pay $10 a month after your trial ends, to be able to view your cameras. I like the sleek square design and I like that the mini version is plug in and doesn’t require me to waste batteries. It’s a good camera system if you can do without continuous live view or Viewing all your cameras at once. If you’re looking for an indoor camera with CONTINUOUS live view and the ability to watch all of your cameras at the same time, check out the merkury innovations 1080p indoor camera. It’s only about $26 at Walmart and the picture quality is a little better then the blink.",3.0 out of 5 stars,"Reviewed in the United States on January 6, 2022"
1320,Amazon Customer,Its good for Indoor to monitor,"  I liked it. Vision, Sensor motion, Easy set up. Satisfied. I have Blink Doorbell, Sync Module 2, Blink Mini.I see only problem with all blink products are,  if you change the WIFI password, then you have to reset the devices whatever you are using and start over again, it does not prompt to enter the new password in blink app.Other than this, everything is perfect.",5.0 out of 5 stars,"Reviewed in the United States on November 25, 2021"
1321,Krystal S-P,Nice little camera,"  This is great for monitoring your house when you are away. No subscription fee.  You can check in from your phone anytime.If you have an elderly person, or a child, or animal, anything you need to check on, this is a great camera.One downside, it is very LOUD when it clicks on.It will wake you up when it clicks on.Not sure why the relays in it are so loud.",5.0 out of 5 stars,"Reviewed in the United States on September 1, 2020"
1322,Shan,It stopped working the very first week,"  I called support and was told a new firmware update was the cause of the camera no longer working.  It took 30-45min of phone time to come up with this answer.  They are sending me a new camera, and I was told it would 3-5 days and then 5-7 days.  It's funny how I can get a new one in a day, but takes this long to get a replacement.  So now I have a brick camera until the new one arrives.",1.0 out of 5 stars,"Reviewed in the United States on October 18, 2021"
1323,Shan,Scammed,  I wasn't aware of how a cloud worked until after buying these cameras the past year. Not one camera trial expired until they all did at once over a year later. That's pretty fishy to me and pretty is way nicer than what I'd like to type on here.I feel I've been scammed and Amazon is part of this. I now need to calm down my inner feelings because neither myself nor any human knowing how I feel would be happy.,1.0 out of 5 stars,"Reviewed in the United States on July 19, 2021"
1324,Electronics Fan,Misleading... REQUIRES SUBSCRIPTION TO SAVE CLIPS after Dec 2020,"  Just about everyone out there is saying no subscription is needed if you have and existing Blink Camera System. That is only if you purchased your system before April 18, 2020! Terrible policy and confusing! My Mini camera is going back! You do get a trial cloud subscription for the Mini camera until he end of December (worthless!).I contacted Blink and they confirmed what I have said here.",1.0 out of 5 stars,"Reviewed in the United States on August 31, 2020"
1325,Amazon Customer,Does not record longer than ten seconds.,"  I was initially excited for this purchase to update our interior camera and add external cameras. Although the cameras are so easy to install and offer you a great picture, I am HIGHLY disappointed in their recording features. The cameras can only record a maximum of 10 seconds clips of the initial motion. Then, they shut off for a few seconds, and if motion is detected, start up again, only to record another 10 second clip. This causes bits and, sometimes crucial pieces of what you were trying to record, to be missing. Terrible. The cameras only record if they are “armed.” And you have to scroll through ALL of the individual clips to maybe find what you’re looking for.My last camera system, similarly priced and about the same price per month, would record continuously and give you time stamps of the entire motion on a timeline- allowing you to catch what happened. AND they rotated. I primarily use the camera to monitor my dog, however we recently had a baby and there was an incident where he was injured and nobody could tell me what happened and went to check the cameras, and what do you know.? They were disarmed.Highly dissatisfied and disappointed with the features and just want back my old cameras.",1.0 out of 5 stars,"Reviewed in the United States on May 1, 2021"
1326,James R. H.,"Still not a ""system"" & I feel scammed","  I have a couple of Zoom cams, a couple of Pan / Tilt / Zoom cams, an iPad & iPhone (setting aside pcs for now). I added the Blink mini cam hoping to eventually integrate them all with the blink sync hub. I tested the Blink mini & it seemed fine & promising. But it's all pointless if I can't tie my cams together. The Sync 2 hub has been in ""soon"" status for months.I think I'm being lied to. ""Soon"" has a commonly understood meaning that, here, is absurdly unfulfilled. I'm an ardent & generally uncritical Amazon customer for ~20 years. This stinks to high heaven.",1.0 out of 5 stars,"Reviewed in the United States on November 23, 2020"
1327,Amazon Customer,Unreliable,"  Though the camera was set to armed, hours would go by of full activity in the area with out the camera engaging.  Then, sometimes, hours later it would suddenly resume working.  I tried using it for several days and found that it is absolutely unreliable.  Had it worked, the night vision and overall viewability seemed fine.",1.0 out of 5 stars,"Reviewed in the United States on July 4, 2020"
1328,Mar,Well worth the money....AWESOME,"  I bought these to keep tabs on my parrots in the day.  I can watch them, listen to them, and even talk to them.  Very nice.  Night vision is clear and black and white, but awesome.  I did take a piece of electrical tape and cover the blue light so you can not tell when it is on.  Just in case someone is in there and you want to watch them without them knowing the camera is on.  GREAT BANG FOR THE BUCK",5.0 out of 5 stars,"Reviewed in the United States on August 24, 2021"
1329,Bri,Blink goes down under,  I put the blink camera under my house because I had some problems with the drain pipes and the waterlines. I just finished repairing them and I wanna be able to watch them without crawling under the house again. Every so often I click on the Blink app to look under my house and compare it with the old photo I took when I finished the repairs. It saves a lot of dirty work not going under again. I also have motion detecting in case rodents ever show up. Lucky I had some electric junction boxes down there to add an outlet for the mini blink. No battery to change!,5.0 out of 5 stars,"Reviewed in the United States on September 2, 2020"
1330,Dtwn92,Almost never works,"  Despite having a brand new router and the camera being in the next room 20 feet away, it works maybe 20% of the time. If you’re going to buy one of these, make sure there is no obstruction at all or don’t have the camera more than 10 feet away from the sync module unless you want to see “live view failed” all the time",1.0 out of 5 stars,"Reviewed in the United States on September 4, 2021"
1331,Amy Miller,Hate these cameras,"  Bought 3 of these to keep an eye on my dogs. Definitely does not record every movement. Takes forever to connect to a live stream. Only records to a certain amount of time. And now they’re blinking red, green, and yellow and not working. Hated these things since I got them but was hoping it would get better. Do not recommend.",1.0 out of 5 stars,"Reviewed in the United States on December 6, 2021"
1332,Amazon Customer,USLESS WITHOUT SUBSCRIPTION!,"  In case you havent read the very, VERY fine lines, you only get to see motion detected videos and the settings never allow co tour recording. So you may miss a lot depending  on what it is.After your free trial runs out (no matter how much you both the camera for) ALL YOU HAVE IS TO VIEW THE CAMERA LIVE!!!!NO PAST VIEWING, NO RECORDING, JIST GARBAGE.SO DISAPPOINTED. SO VERY VERY UPSET.WORRHLESS WIRHOUT A MONTHY SUBSCRIPTION. DONT BE FOOLED.",1.0 out of 5 stars,"Reviewed in the United States on February 20, 2021"
1333,Jesse Cornelius,Wish I could return it,"  I thought I’d give this camera the benefit of doubt…was I wrong. It’s a good camera for 1 basic area. It doesn’t turn nor can you keep watching the live for more than a minute. After a couple of weeks, you won’t be able to watch the motion video unless you pay $3 a month for it. No storage card can be used. I ordered in September 2021 and now that it’s October, I find it offline and I have to plug it in again and again to become online. I really wish I returned this and got a camera with 360 capability and better features.",2.0 out of 5 stars,"Reviewed in the United States on October 21, 2021"
1334,James,Not Impressed,"  I got this item as a promotional discount with an Amazon echo device; this device was suppose to replace a Merkury $20 cam I got a Walmart but it turns out its no better, just costs more. This cam is actually slower to boot up on the app to view than the cheaper Merkury. The night vision is worse; it tends to reflect more and causes bright spots. The only pro I have with this blink mini is that it works with the echo show 5 & 8 when you need to take a peek, although slow to respond.",3.0 out of 5 stars,"Reviewed in the United States on December 4, 2020"
1335,sjbobcat,Blink Mini included as add on for another order.,"  Got this camera because Amazon was selling it in a bundle with and Echo Show for $5 more.  I set it up in my shop 100+ feet away from the house where the WiFi router is located. It works fine, it has good video in both daylight and night vision. Based on the performance of this almost freebee I am thinking about putting these all around the house also. Good camera for the money ($35)",5.0 out of 5 stars,"Reviewed in the United States on September 17, 2020"
1336,M. A. Thrasher,Not working!!!,"  So, I loved it in the beginning. I changed wifi providers and now I can't get it to function properly. It keeps telling me internet isn't available via the blink internet connection, which I don't understand why it keeps defaulting to that. That's not my wifi provider. I've uninstalled and reinstalled the app a few times now. It was so easy to install, initially. What am I missing????",3.0 out of 5 stars,"Reviewed in the United States on February 18, 2021"
1337,JP,No graba lo que realmente se necesita!!,"  De los 4 pedidos de Amazon que llegaron la cámara no grabó ninguno!!! Graba o detecta los movimientos que se le ocurren. No me da confianza esta cámara.  Buena calidad de la imagen y sonido. Pero si necesitas respaldo de algún suceso , esta cámara de seguro no lo tiene grabado.",1.0 out of 5 stars,"Reviewed in the United States on August 11, 2021"
1338,Denneen,Makes clicking noise. Does not always work,  Camera will sometimes not pick up any movement for hours. If you turn on live view and watch then close it will start picking up motion again. Camera also makes a loud clicking noise at the beginning and end of the clip,1.0 out of 5 stars,"Reviewed in the United States on December 5, 2021"
1339,Jenny D,Small but powerful,"  The inexpensive Blink indoor camera works so well and is so reliable in operation that I do recommend it. The only fault is that the Amazon show screens will not provide a picture unless you subscribe. Although subscription costs are low I think that recording pictures should be the value in a subscription. Viewing is important to primary safety, especially at night and should not require a subscription.",5.0 out of 5 stars,"Reviewed in the United States on January 29, 2022"
1340,jim fisher,Seems great so far …,"  Works well, just wish the cord was a little longer.. wish it had a battery/charge option like a baby camera… would be way better! Clear images and great value. Motion detection can be annoying if you have pets lol. My whole blink system goes off every time my dog or cat move or go in and out lol. At least I know it works. Delay is about 10-15 seconds. But not bad some are way worse",3.0 out of 5 stars,"Reviewed in the United States on September 6, 2021"
1341,EsaPisa,Waste of money,  Most of the time the screen in the app is black.  This does not help when you have motion but can't get into it. Don't even try customer service.  What a joke,1.0 out of 5 stars,"Reviewed in the United States on June 15, 2021"
1342,shelby phipps,"Great buy, just don't call support","  Look I was having a problem connecting, so I called to get help, instead of getting help they wanted me to send back...so I did, gotta tell you the appearance of these  little camera's was just right for my house. I want to get more, told others about, best price...",5.0 out of 5 stars,"Reviewed in the United States on March 14, 2021"
1343,Mrs.B,Very disappointed,"  I normally don't do reviews, but felt I needed to on this one. I don't think this camera is good at all. It does not show you a continuous live shot, only so many seconds then it stops. Alot of times when I try to look at the live activity again, it tells me it could not load. I know its not my internet because i have a very strong signal. It doesn't capture all motion. I tried to walk in front of the camera, which is in my window, and it did not capture it.  I had no issues with another companies camera I had for several years, i just dropped it and broke it, so i thought i'd try this one. I do not recommend it based on my experience with it. Maybe others would have more luck with it than i did.",2.0 out of 5 stars,"Reviewed in the United States on June 30, 2021"
1344,William,Great baby cam,"  I use this camera as a baby monitor while my daughter naps and I have to work. I love I can just tell Alexa on my desk to show me the camera and I can see when she wakes. I haven’t figured out how to make the motion sensor work on this camera, but told it is there. I got the camera as part of a packaged deal on Black Friday for $5 extra with the Alexa and have to say it was a great deal.",5.0 out of 5 stars,"Reviewed in the United States on December 23, 2020"
1345,Jillian Fischer,Decent...not great,"  Planned on using this camera as pseudo-baby monitor.  Great picture, very easy to setup.  Problem for me was the night-vision required another light to be on to be able to use the night-vision.  My child needs pretty much complete darkness to sleep, this light was not good for her.  The other piece that was not good for me was that the device was stationary, the camera did not rotate.Other than that its a good camera, just didn't serve my needs.",4.0 out of 5 stars,"Reviewed in the United States on October 18, 2021"
1346,BK,No extra cost if you already have free acct!!,"  i know there is a ton of confusion about Blink storage plans now....but if you already have a feee cloud storage account and were “grandfathered” in before they changed over to a paid account, this camera will also work on your free account!  You add it to your camera account just like you did all your other cameras. No extra costs!! Yay!!The camera itself works great. Just as intended. Good night vision. Small and easy to install on your system.",5.0 out of 5 stars,"Reviewed in the United States on November 9, 2020"
1347,cmae,Lacks basic features,"  I'm sure the camera is great for the features it comes with. I did not realize you can't rotate it from the app. I have other cameras but thought I'd get several blink cameras since they integrate well with Alexa. I mainly use the cameras for watching my cats when I'm out of town (I miss them too much, it's kind of weird) and I need to move the camera around to find them sometimes. That's not possible with these so I returned them.",2.0 out of 5 stars,"Reviewed in the United States on August 15, 2021"
1348,Michelle,My opinion,"  Very nice,pictures,live view is fantastic. Only thing lacking it the emphasis on recording and saving them. Not clear that you need the plan to even try this part. I am very leary on free trial stuff. It usually ends up useless and expensive. I deleted that part and see no way to reactive the free trail. So that I can even try and see if I want.  FYI, it would be nice if the basic was included with the camera. Otherwise a great little camera.",5.0 out of 5 stars,"Reviewed in the United States on May 16, 2021"
1349,chris,This is cool!,"  I love this little portable camera.  I can move it around with no problems.  I use it to watch my dog when we leave her.  Right now we are in the house testing it out but I am able to speak to her through the app and calm her down.  I wasn't sure if her hearing my voice would get her too excited and make her want to get out even more but instead it calmed her down.  That feature was helpful for sure.  AND just to be able to see her and know she is ok gives us such peace of mind.  Price is great, too!",4.0 out of 5 stars,"Reviewed in the United States on August 24, 2020"
1350,Bunnee,Just ok,"  This camera is just ok. When I first plugged it in, I got notifications every time a car drove by. After a few days, I find that I rarely get notifications at all, even when I know someone has come to the door. This is an indoor camera and I have it set in a window looking over my front patio, which I understand is not it’s intended use. It is essentially worthless at night. The picture quality during the day is great and I was pleasantly surprised in the quality of live video. However, it seems to detect less and less over time and during the night the picture is just black.",3.0 out of 5 stars,"Reviewed in the United States on January 22, 2021"
1351,Amazon Customer,To much noise,"  I would give it 5 stars. I’d give one more star if there was a continuous option for plug in blinks. Or if the wireless had a good enough battery than could do the continuous recording.If Vivint can have a product that has continuous footage, blink should be able to have the same.And lastly. The main reason I’m actually doing the review. The sound quality sucks. In every camera, indoor wired and  outdoor wireless, all have a noise that sounds like a fan is blowing into it. I can’t hear movement I can’t hear people talking. If I’m just checking in, I can’t hear nothing. It’s usually the live feed that has this problem. I don’t think the recorded has the problem.I’d give another star for noise cancellation on live feed. Bluetooths got it. You can too.These seem like minor changes that could be dealt with.",3.0 out of 5 stars,"Reviewed in the United States on September 4, 2021"
1352,Olivia,Every pet owner should have these!,  We love our blink! We don’t know how we ever got along without it. I love that it’s so small and sleek looking. I was able to put it on top of a picture without it cluttering up my room or showing cords down the wall. It has a great angle that allows us to see the entire downstairs. It’s so nice to be able to check on the dogs when we’re upstairs or to see what they’re up to when we’re away from home. It even lets us speak to them when we’re out;) everyone should have these in their home,5.0 out of 5 stars,"Reviewed in the United States on March 28, 2021"
1353,Olivia,Updated,"  Read the fine print. Storage on the previous XT and XT2 included free cloud storage. The Blink Mini comes with a free trial of the Blink subscription plan that ends December 31, 2020.I was contacted by Blink support, based on my previous review. They stated if you have  you have a Blink account with XT2 or XT or an old indoor camera, then there will be no need to buy or subscribe for mini storage option. You can continue to use the free cloud storage, and the subscription for the Mini camera will not be required since you already have free cloud.",4.0 out of 5 stars,"Reviewed in the United States on April 18, 2020"
1354,woe042,Unbeatable for the money,  I have no idea what the negative reviews are about. I read a lot of them before I purchased the camera. This camera is great. Does everything I was looking for and you absolutely cannot beat the price without buying a cheap no name from China. This camera is fantastic and I highly recommend it.,5.0 out of 5 stars,"Reviewed in the United States on December 2, 2021"
1355,MPL,Subscription required,  Don’t like that you have to pay a subscription!,2.0 out of 5 stars,"Reviewed in the United States on June 20, 2021"
1356,Dan,Great home camera's,"  We have 5 Blink outdoor cameras,  when we were notified that the new indoor Carmens were available we immediately purchased 2 of them, when they arrived it was a piece of cake to set up.  They have great pictures, and the audio is outstanding.  It is great to have so that when we are away we can see what the dog is doing.  They are really great addition to our security system.",5.0 out of 5 stars,"Reviewed in the United States on April 20, 2020"
1357,VictoriaB,Clicking Sound. Not Exactly Stealth-Mode,  I was so excited to get the blink mini. I set it up and upon trying it out it made this clicking sound that apparently isn’t a malfunction but just the camera lens clicking open and closed. Some say it’s due to a lack of battery power to the device but mine was plugged in to a USB charger. If this thing is monitoring my home and someone breaks in I don’t exactly want them knowing where the security camera is at or even that there is a security camera. Never mind the clicking is absolutely maddening. Sorry blink.. try again,3.0 out of 5 stars,"Reviewed in the United States on November 5, 2020"
1358,Ken Humphrey,Works great!,"  I have it set up in my living room, because I have a landlord that thinks he can go into my place anytime he wants. Now if he does, I have proof. Small enough, you can put it almost anywhere without being noticed.",5.0 out of 5 stars,"Reviewed in the United States on September 23, 2021"
1359,Skyhisumore,Garbage even if you get it free,  This product is a junk. I will not take it even if it is free. It felt like I was as getting a good deal when I bought the echo show with it as a combo. The picture quality is horrible and it makes you keep asking do you still want to play the live stream video so you constantly have to keep hitting the button to continue.,1.0 out of 5 stars,"Reviewed in the United States on March 30, 2021"
1360,S. S.,Don't buy... is not worth it,  Cameras are good. Night vision and all. But is not worth it if you can't record and I just didn't like that I can't save my recording in my phone. I have to get a subscription to save them. I don't like no one controlling my property. DON'T BUY IT IS NOT WORTH PAYING FOR! Not to mention I have to download another app. I thought this was connected to Alexa. APPS... APPS... APPS.. That is all everyone wants.,1.0 out of 5 stars,"Reviewed in the United States on February 1, 2022"
1361,Amazon Customer,IR Night vision is not great,"  Because I am always looking for  bargain, I purchased these cameras to replace two Samsung cameras that I can't get to connect to the Internet anymore.  The cameras connect easily and the Blink software is seamless and can combine several cameras into the same app.  These little cameras work really well as long as you have lights in the room. If I just have a small light and TV running, it switches to night vision and you can't see anything.  I am playing with IR senility and I have adjusted it to high, but the jury is still out. Bottom line, for the price, good deal as long as you don't expect too much from it with night vision.  BTW, the Samsung cameras are great, but a pain to connect if you have more than one or two wireless devices.  Low cost cameras all have their downsides...",3.0 out of 5 stars,"Reviewed in the United States on July 13, 2020"
1362,Lyssa,Works fine but not good for motion detection,"  Update: Since my initial review, I’ve worked with a customer service representative and I’m blown away with their service so I’ve update my review to 5 stars.I wanted to love this camera because it should be a nice addition to my existing blink system but I just can’t love it. I use it mostly in my living room to monitor my preschooler while I’m upstairs with the baby and it works fine for that but in terms of home security and the motion detection, it is terrible. You have to be basically right in front of it for it to detect motion. I have tried it in multiple places and it will not detect motion across the room at the front door. My main goal was to use it to monitor my preschooler so it fits the bill for that so I’ll be keeping it but does nothing for my home security system.",5.0 out of 5 stars,"Reviewed in the United States on June 19, 2020"
1363,Mamatha,Misses too much,"  I use these as a nanny cam and the motion sensitive is too late.  Someone shouldn’t already be in a room when it starts.  The app is lame.  I have it set to not have a light on when it’s recording, that doesn’t work.  So disappointed.",2.0 out of 5 stars,"Reviewed in the United States on September 16, 2020"
1364,Josh,Fantastic quality,"  I've shopped around, this is the Camera you want! Good pic quality, clear night vision pics! *I just purchased a three pack of blank cameras to put outside. Took me about a half hour to set them up, fantastic! ---your search is over!",5.0 out of 5 stars,"Reviewed in the United States on September 19, 2021"
1365,FMA_KPA_KK,Really great security system!!!,  We LOVE our blink system! We have had it over a year now and never expected it to be this good. The outdoor ones are a little sensitive to the wind so we sometimes have to turn off the motion but not always . We have added the mini’s inside and they are great for the price. We can monitor all window and doors in the house and watch our grandkids in playroom. Can check in with our dogs when we are working and can even talk to them!  We are able to work everything from the free app on our phone. Highly recommend!!,5.0 out of 5 stars,"Reviewed in the United States on July 20, 2020"
1366,jessica,"Apartment Living: Good for knowing when and who is in your apartment via maintenance, etc.","  I’m happy I made the decision to purchase 2 minis. I live in an apartment and the camera will alert my cell anytime someone is inside: maintenance, exterminator, etc. I have each camera positioned to the entry doors.  I will say the one unexpected but delightful surprise is a camera catching one of my grandkids doing something cute! I can also send the video to family and/or save it.The only (small) con is when you turn on a light that is bright, like the kitchen, the camera won’t show image. Adjusting angle seems to help with this.",5.0 out of 5 stars,"Reviewed in the United States on July 20, 2021"
1367,AmazonCustomer,Camera setup,"  I finally figured out how to install the camera took a little effort, but now working good 👍 still trying to connect to my Alexa echo show 8. Just takes a little patience. Excellent little camera for the price 😊",4.0 out of 5 stars,"Reviewed in the United States on February 22, 2022"
1368,Amaretto Joe,Exactly as advertised--but you need to pay $3/mo to save detected motion,"  I was slightly disappointed to find out that you must pay $3/mo to have the device save clips of detected motion. Because I don't want to have to watch live on my phone immediately when motion is detected, I'm going to pay this. However, I'd like to have at least a few clips save before the need for an account kicks in. Aside from that, this product is exactly as advertised.",5.0 out of 5 stars,"Reviewed in the United States on March 20, 2022"
1369,This Is Us,Who’s Responsible for this cam con?,  Big disappointment… this cam may have quality features but I haven’t seen it’s purpose of yet. Unless you want to subscribe for $3 a month for an obnoxious cam that is worthless unless subscribed to don’t waste your time or effort. Doesn’t function in your Alexa app or permit full horizontal viewing w/o going into recording a clip. What a waste & con. Very disappointed in this product… someone should be embarrassed. My 2 cents,1.0 out of 5 stars,"Reviewed in the United States on July 26, 2021"
1370,Allan,Freezes Constantly,"  I purchased this camera to keep an eye on my elderly mother but when I do the live view with voice, it freezes all the time. The picture is great but the live view is only for a few seconds and then it says that ""camera is busy"" and I can't continue watching. This is great if you only need to check in, but if you want to watch over someone it is terrible. I have a Zmodo camera as well and it is great! Never freezes up on me and I can continually watch over my mother to make sure she doesn't fall. Very disappointed in this Blink product.",1.0 out of 5 stars,"Reviewed in the United States on September 28, 2020"
1371,Lidiya,When it worked it was perfect,  This would be perfect if it worked all the time. The motion completely stopped after the first day on one camera. We reset it several times. Finally it stopped working at all. The other camera worked for about a week. The motion stopped working. We couldn't get it to work again. When it did work it worked well. Unfortunately it didn't work for long. Maybe mine was defective.,3.0 out of 5 stars,"Reviewed in the United States on November 18, 2020"
1372,PAGal,Decent but noisy and no continuous view,"  This camera is decent for the price when it comes to image quality, a compact size that can be placed easily in many types of spaces, and the customization to set motion sensing zones and a schedule for when to sense motion and not to. $35 is hard to beat. BUT…The camera is noisy and emits an audible click when the motion sensor is tripped or a viewer activates the live view from Alexa or via the Blink app. Why not use a software based system to “mute” the camera?And as other reviewers have mentioned, it lacks the ability to be continuously viewed. It prompts you after 30 seconds to continue viewing. Often times we want to use the camera to monitor for a while and not just “pop in” and then exit the app.I would like to purchase a few more similar sized and featured cameras but will wait before buying another one of these Blink cameras.",3.0 out of 5 stars,"Reviewed in the United States on December 27, 2021"
1373,Lisa,Item defective - went through two cameras,"  I wanted to like this camera, but it caused me several issues and seems to be defective. I bought one of these cameras, and after only a few uses, the camera started to leak a strange liquid when it was plugged in. I told Amazon customer support, and they gave me a refund and told me to dispose of the camera.A few weeks later, I ordered this camera again, since I figured this was a one-time issue and I would not have the same problem with this camera. I wasn't using this camera 24/7; I would plug it in occasionally to monitor my pets. After only a few uses, the camera suddenly stopped working and would not turn on. I messaged customer service again, only to be told that the return window had passed and there was nothing they could do. Very disappointed with my experience with this camera - I wanted to like it, but this product seems to be defective and short-lived.",1.0 out of 5 stars,"Reviewed in the United States on February 21, 2022"
1374,Lisa,Lacks very basic configurations,  Just got this unit. You cannot have the unit set to arm or disarm if you leave your house automatically. Makes absolutely no sense to me.Also there is no support for Samsung Smartthings integration. You have to resort to wonky IFTTT setup. Even then the choices are limited.I’ll likely be returning this and the 3 other outdoor blink cameras I ordered.,1.0 out of 5 stars,"Reviewed in the United States on December 4, 2020"
